Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"AMERICAN UNIVERSITY [WASHINGTON,DISTRICT OF COLUMBIA]",80NSSC19M0070,NSSC - NASA Shared Services Center,WASHINGTON,DC,'00',2/22/2019,12/31/2023,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Cooperative Agreement,"442,882","774,882","1,523,740",[None Indicated],N/A,N/A,"INVESTIGATORS AT AMERICAN UNIVERSITY (AU), PRINCIPALLY MR. ALLEN LUNSFORD, WILL WORK CLOSELY WITH SCIENTISTS AND ENGINEERS AT NASA/GSFC TO DEVELOP, DESIGN, BUILD, TEST, AND OPERATE INFRARED AND VISIBLE ARRAY SPECTROMETERS AND IMAGERS FOR ASTRONOMICAL AND TERRESTRIAL OBSERVATIONS. THE TYPES OF INSTRUMENTS ARE IN VARIOUS STAGES OF DEVELOPMENT AND OPERATIONS AT NASA/GSFC; INCLUDING LARGE GRATING SPECTROMETERS, LINEAR VARIABLE ETALON (LVE) SPECTROMETERS, AND FILTERBASED IMAGERS. THESE INSTRUMENTS HAVE SHOWN GREAT EFFECTIVENESS IN THE LAST DECADE OF DEPLOYMENT IN CURRENT NASA PROJECTS AND CONTINUE TO HOLD HIGH PROMISE FOR THE FUTURE OF PLANETARY ASTRONOMY, AND OBSERVATION IN GENERAL ASTRONOMY AND EARTH SCIENCES. AU STAFF WILL WORK CLOSELY WITH NASA/GSFC IN ALL PHASES OF INSTRUMENTAL AND SOFTWARE DEVELOPMENT: FABRICATION, TESTING, CALIBRATION, DOCUMENTATION, INSTRUMENTAL IMPROVEMENTS AND MAINTENANCE, DATA REDUCTION, AND DATA ANALYSIS."
"AMERICAN UNIVERSITY [WASHINGTON,DISTRICT OF COLUMBIA]",80NSSC19M0091,NSSC - NASA Shared Services Center,WASHINGTON,DC,'00',3/22/2019,4/30/2021,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Cooperative Agreement,"115,042","135,496","147,944",[None Indicated],N/A,N/A,"THIS PROPOSAL WILL FUND ANALYSIS OF OPTICAL AND IR SPECTRAL OBSERVATIONS OF COMETS, ASTEROIDS, AND GIANT PLANETS. THESE BODIES PROVIDE KEY CLUES TO THE PHYSICAL AND CHEMICAL CONDITIONS OF THE PROTOSOLAR DISK DURING PLANET FORMATION. TASK 1: PI A. MCKAY WILL ANALYZE OPTICAL AND IR SPECTRA OF COMETS OBTAINED WITH KECK NIRSPEC, IRTF ISHELL, KECK HIRES, MCDONALD TULL COUDE, APO ARCES, AND OTHER INSTRUMENTS TO FULLY CHARACTERIZE COMETARY COMPOSITION AND COMA PHOTOCHEMISTRY. TASK 2: PI A. MCKAY WILL SUPPORT ANALYSIS OF SPACEBASED OBSERVATIONS OF THE GIANT PLANETS AND SMALL BODIES."
"AMERICAN UNIVERSITY [WASHINGTON,DISTRICT OF COLUMBIA]",80NSSC19M0156,NSSC - NASA Shared Services Center,WASHINGTON,DC,'00',6/14/2019,7/31/2020,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Cooperative Agreement,"135,681","135,681","135,681",[None Indicated],N/A,N/A,"PROJECT SUMMARY THE ADVENT OF SENSITIVE HIGH-RESOLUTION SPECTROMETERS AND MODERN ANALYTICAL SPECTROSCOPIC TOOLS IS OPENING NEW WINDOWS IN THE EXPLORATION OF PLANETARY ATMOSPHERES. HIGH-RESOLUTION INFRARED SPECTROMETERS WITH BROAD SPECTRAL COVERAGE AND ARRAYS OF RADIO TELESCOPES WITH STATE-OF-THE-ART RECEIVERS NOW PERMIT THE EXPLORATION OF THE KINEMATICS, COMPOSITION AND THERMAL STRUCTURE OF A BROAD RANGE OF PLANETARY SOURCES WITH UNPRECEDENTED PRECISION. THESE, COMBINED WITH THE ADVENT OF COMPREHENSIVE SPECTROSCOPIC DATABASES CONTAINING BILLIONS OF LINES, ROBUST RADIATIVE TRANSFER MODELS, AND UNPRECEDENTED AVAILABLE COMPUTATIONAL POWER, ARE TRANSFORMING THE WAY WE INVESTIGATE PLANETARY ATMOSPHERES. WE HERE PROPOSE TO DEVELOP A COMPREHENSIVE OPACITY DATABASE FOR THE INTERPRETATION OF PLANETARY SPECTRA."
"AMERICAN UNIVERSITY [WASHINGTON,DISTRICT OF COLUMBIA]",NNX15AT46G,NSSC - NASA Shared Services Center,WASHINGTON,DC,'00',8/21/2015,8/1/2020,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Grant,"254,000","1,403,523","1,618,040",[None Indicated],N/A,N/A,"THE AMERICAN UNIVERSITY DEPARTMENT OF PHYSICS LASER RESEARCH GROUP HAS BEEN WORKING COOPERATIVELY WITH COLLEAGUES AT NASA GODDARD ON THE DEVELOPMENT OF STATE OF THE ART SOLID STATE AND FIBER OPTIC LASERS SINCE 1990. IN COLLABORATION WITH COLLEAGUES, WE HAVE DEVELOPED LASER TRANSMITTERS FOR SPACE FLIGHT SUCH AS THE HIGH OUTPUT MAXIMUM EFFICIENCY RESONATOR HOMER LASER, AND THE DUAL HEAD LASERS  VADER  AND  BIG HOMER. WE ARE CURRENTLY WORKING ON SEVERAL SUBSYSTEMS FOR THE GLOBAL ECOSYSTEM DYNAMICS INVESTIGATION  GEDI  MISSION THAT WILL PUT A VEGETATION LIDAR INSTRUMENT ON THE INTERNATIONAL SPACE STATION IN 2018. IN ADDITION TO OUR WORK FOR GEDI, WE HAVE BEEN WORKING ON DEVELOPING OPTICAL INSTRUMENTATION TO ENABLE ATMOSPHERIC AND PLANETARY SCIENCE MEASUREMENTS. THESE EFFORTS INCLUDE AIRPLANE BASED TOPOGRAPHIC LIDARS, GROUND PROXIMITY SENSORS, ULTRAVIOLET LIGHT SOURCES FOR MASS SPECTROMETERS, AND GROUND AND SPACE BASED LASER HETERODYNE RADIOMETERS."
"AMERICAN UNIVERSITY [WASHINGTON,DISTRICT OF COLUMBIA]",NNX15AT64H,NSSC - NASA Shared Services Center,WASHINGTON,DC,'00',8/21/2015,5/31/2021,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Training Grant,"581,400","2,721,400","2,721,400",[None Indicated],N/A,N/A,"THE DCSGC MISSION STATEMENT IS TO SUPPORT NASA''S GOALS BY CONTRIBUTING TO STEM WORKFORCE DEVELOPMENT IN THE DISTRICT OF COLUMBIA, UTILIZING THE UNIQUE RESOURCES OF OUR DIVERSE AFFILIATE INSTITUTIONS THROUGH PROGRAMS IN INTERNSHIPS/FELLOWSHIPS/SCHOLARSHIPS, RESEARCH INFRASTRUCTURE, HIGHER EDUCATION, PRECOLLEGE, AND INFORMAL EDUCATION, TO INCREASE PUBLIC KNOWLEDGE, SUPPORT EDUCATORS, AND ATTRACT AND RETAIN STUDENTS TO PURSUE STEM ADVANCED DEGREES AND CAREERS.  OUR STRATEGIC PLAN INCLUDES EIGHT MAJOR GOALS THAT HAVE BEEN DERIVED FROM NATIONAL PROGRAM GUIDANCE: ONE FOR EACH OF THE SIX PROGRAM ELEMENTS, AND ONE EACH FOR WORKFORCE DEVELOPMENT AND DIVERSITY."
"AMERICAN UNIVERSITY [WASHINGTON,DISTRICT OF COLUMBIA]",NNX16AL76G,NSSC - NASA Shared Services Center,WASHINGTON,DC,'00',7/5/2016,6/30/2021,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Grant,"315,124","1,834,565","2,358,826",[None Indicated],N/A,N/A,"PROPOSED SCIENCE/ PROJECT DESCRIPTION OUR CONTINUED SUPPORT FOR THE RHESSI PROJECT WILL ASSURE THE VITALITY OF THE RHESSI DATA/SOFTWARE ARCHIVE WELL INTO THE FUTURE EVEN THOUGH THE RHESSI INSTRUMENT MAY NOT SURVIVE THE FIVE YEAR TIME PERIOD. WE SUPPORT A WIDE RANGE OF SOLAR FLARE DATA STARTING WITH RHESSI OBSERVATIONS AND INCLUDING DATA FROM THESE MISSIONS AND INSTRUMENTS PAST PRESENT AND FUTURE: FERMI GBM AND LAT, SDO AIA AND EVE AND HMI, YOHKOH GRS, SMM HXRBS AND GRS, KONUS-WIND, GOES XRS, GOES EL.JV, MESSENGER SAX, SOXS, FOXSI, AND STIX. WE CREATE SOFTWARE AND DATABASES TO FACILITATE IMAGE, TIME-SERIES, AND SPECTRAL ANALYSIS OF THIS WIDE RANGE OF WAVELENGTHS FROM WHITE LIGHT TO HIGH-ENERGY GAMMA RAYS AND MAKE THESE TOOLS AVAILABLE TO THE INTERNATIONAL SOLAR PHYSICS COMMUNITY. WE HAVE SEVERAL GOALS DURING THE PROPOSED PERIOD OF THIS PROJECT: 1. FURTHER ANALYSIS OF RHESSI DATA AS WELL AS THAT FROM OTHER SPACE MISSIONS SAMPLING THE XRAY DOMAIN OF THE SOLAR SPECTRUM (CF. DENNIS ET AL. 2015; RYAN ET AL. 2012; SCHWARTZ ET AL. 2014) 2. ANALYZE RHESSI DATA IN CONJUNCTION WITH MULTI-WAVELENGTH STUDIES OF FLARES ON THE SUN (SCHWARTZ ET AL. 2014) 3. DEVELOP NEW SOFTWARE FOR THE ANALYSIS OF SOLAR FLARES (CF. IRELAND ET AL. 2013) 4. CONTINUED IMPROVEMENT, DEVELOPMENT, AND EXPANSION OF DATA PRODUCTS FOR THE X-RAY SOLAR COMMUNITY."
"AMERICAN UNIVERSITY [WASHINGTON,DISTRICT OF COLUMBIA]",NNX17AC86G,NSSC - NASA Shared Services Center,WASHINGTON,DC,'00',12/8/2016,6/30/2020,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Grant,0,"132,590","132,590",[None Indicated],N/A,N/A,"WE PROPOSE TO USE OUR EXTENSIVE ASTRONOMICAL DATABASE OF H2O FLUORESCENT EMISSION FROM COMETS TO ACCURATELY MEASURE THE SPATIAL DISTRIBUTIONS OF WATER GAS ROTATIONAL TEMPERATURE AND MOLECULAR COLUMN ABUNDANCE - TWO PRINCIPAL SPECTROSCOPIC PARAMETERS CHARACTERIZING THE PHYSICAL ENVIRONMENT OF INNER COMETARY ATMOSPHERES. WE WILL TEST HOW THESE MEASURED SPATIAL DISTRIBUTIONS VARY FROM COMET TO COMET, AND IN SOME CASES FOR THE SAME COMET AT DIFFERENT HELIOCENTRIC DISTANCES. WE WILL USE OUR MEASURED SPATIAL DISTRIBUTIONS AS A TEST-BED FOR STATE-OFTHE- ART PHYSICAL MODELS OF COMETARY ATMOSPHERES. THIS PROPOSAL IS HIGHLY RELEVANT TO THE SOLAR SYSTEM WORKINGS PROGRAM BECAUSE IT CONTRIBUTES TO UNDERSTANDING FUNDAMENTAL PHYSICAL PROCESSES IN COMETARY ATMOSPHERES IN THE PRESENT-DAY SOLAR SYSTEM. THE PROPOSED WORK WILL EXTEND MAJOR FINDINGS FROM THE EPOXI AND ROSETTA SPACE MISSIONS TO THE DIVERSE PHYSICAL ENVIRONMENTS OF A LARGER POPULATION OF COMETS. THESE STUDIES AIM IMPROVED UNDERSTANDING OF INNER COMETARY ATMOSPHERES AND ADDRESS A LONG-STANDING FUNDAMENTAL QUESTION IN COMETARY SCIENCE: HOW IS WATER RELEASED IN COMETS - DIRECTLY FROM THE NUCLEUS VERSUS SUBLIMATION FROM ICY GRAINS IN THE COMA OR COMBINATION OF BOTH? THIS PROPOSAL IS ENDORSED BY AMERICAN UNIVERSITY AS THE GAINING INSTITUTION OF A REQUESTED GRANT TRANSFER FROM CATHOLIC UNIVERSITY OF AMERICA. THE PROPOSAL INCLUDES SUPPORT FOR A NASA GSFC CIVIL SERVANT COI. IT IS UNDERSTOOD THAT ANY APPROVED FUNDS TO GSFC WILL BE ALLOCATED DIRECTLY FROM NASA HQ TO THIS NASA FIELD CENTER. BUDGETS ARE PROVIDED SEPARATELY FOR AMERICAN UNIVERSITY (PI BONCHO BONEV) AND GSFC (COI MICHAEL DISANTI)."
"AMERICAN UNIVERSITY [WASHINGTON,DISTRICT OF COLUMBIA]",NNX17AG93A,NSSC - NASA Shared Services Center,WASHINGTON,DC,'00',3/7/2017,3/31/2022,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Cooperative Agreement,0,"810,992","1,276,699",[None Indicated],N/A,N/A,"OVERVIEW WHY IS EARTH WET AND ALIVE? THE EARTH FORMED IN A WATER-POOR REGION OF THE PROTOPLANETARY DISK, AND EVEN TODAY THE BULK EARTH IS COSMICALLY DRY (POOR IN HYDROGEN, RELATIVE TO THE PROTOPLANETARY DISK). AT SOME 60 MA AFTER EARTH-ACCRETION, THE MOON-FORMING IMPACT PROBABLY REMOVED ANY WATER THAT MAY HAVE OUTGASSED AFTER CORE FORMATION, LEAVING THE HADEAN EARTH WATER-POOR AT ITS SURFACE. YET, EARLY ZIRCONS ARGUE THAT OCEANS EXISTED BY 250 MA AFTER FORMATION. SO, WAS WATER DELIVERED BY IMPACT DURING THE INTERVENING MILLENNIA, WHILE THE DECLINING HEAVY BOMBARDMENT WAS IN FULL SWING? WHAT ROLE DID PRIMITIVE BODIES PLAY IN DELIVERING WATER AND PRE-BIOTIC ORGANICS TO THE YOUNG EARTH? TOGETHER, THE INTERCOMPARISON OF COMETS (AND THEIR DYNAMICAL FAMILIES) WILL ADDRESS THIS ISSUE AND WILL ALSO CLARIFY KEY QUESTIONS OF COMETARY ORIGINS. THE GODDARD COMET TEAM PIONEERED THE DIRECT STUDY OF PRIMARY VOLATILES IN COMETS AT INFRARED WAVELENGTHS, ESTABLISHING THE THEORETICAL BASIS FOR THIS APPROACH (MUMMA NASA CP-2223 1982, WEAVER AND MUMMA APJ 1984) AND DEMONSTRATING ITS FIRST SUCCESSFUL APPLICATION BY DETECTING H20 IN COMET IP/HALLEY IN 1985 (MUMMA ET AL. SCIENCE 1986). SINCE THEN, THE EVER-EXPANDING AND -EVOLVING GODDARD TEAM HAS PUBLISHED MORE THAN ONE HUNDRED REFEREED PAPERS BASED ON AIRBORNE AND GROUND-BASED ASTRONOMICAL SPECTROSCOPY OF COMETS, EXTENDING THE APPROACH TO MANY MOLECULAR SPECIES INCLUDING ISOTOPOLOGUES. SINCE ITS INCEPTION, THIS IR APPROACH HAS BECOME A STANDARD FOR REMOTE SENSING OF PRIMARY VOLATILES IN COMETS, AND MULTIPLE INDEPENDENT GROUPS WORLDWIDE NOW APPLY IT. AUGMENTED BY RADIO INVESTIGATIONS, THE COMBINED APPROACHES NOW ADDRESS UP TO SEVERAL DOZEN MOLECULAR SPECIES IN A GIVEN COMET, PERMITTING ATTEMPTS TO DEFINE A TAXONOMY FOR COMETS BASED ON THEIR VOLATILE COMPOSITION, USING THE SO-QUANTIFIED ABUNDANCES OF PRIMARY COMA VOLATILES THAT WERE STORED INITIALLY IN THE ICY NUCLEUS. TODAY, THIS RESEARCH IS ACHIEVED THROUGH THE CURRENT GENERATION OF NEAR-INFRARED (A.#tilde# 1-5  M) LONG-SLIT ECHELLE GRATING SPECTROMETERS THAT INCORPORATE LARGE-FORMAT 2-D DETECTOR ARRAYS (2KX2K) WITH SUB-ARC-SECOND PIXEL SIZES. THEY COMBINE HIGH ANGULAR RESOLUTION (TYPICALLY :S 1 ARC-SECOND) WITH THE HIGH SPECTRAL RESOLVING POWER (A./8A. 2: 2.5X104 AND HIGHER) REQUIRED FOR ISOLATION OF INDIVIDUAL COMETARY EMISSION LINES. IN PARALLEL WITH THEIR FIRST-LINE USE OF DRAMATICALLY IMPROVED INSTRUMENTS, THE TEAM ALSO ACHIEVED MAJOR ADVANCES IN THEORY AND DATA PROCESSING. THESE WERE ENABLED BY THE ADVENT OF COMPREHENSIVE SPECTROSCOPIC DATABASES CONTAINING BILLIONS OF LINES, ROBUST RADIATIVE TRANSFER MODELS, AND UNPRECEDENTED COMPUTATIONAL POWER. THEY TRANSFORMED THE WAY WE INVESTIGATE COMETARY ATMOSPHERES. THE GOAL IS TO EXTRACT THE MAXIMUM SCIENCE FROM DATA RETURNED BY THESE INSTRUMENTS. THE AMERICAN UNIVERSITY PROPOSES TO CONDUCT COOPERATIVE RESEARCH WITH THE GODDARD CENTER FOR ASTROBIOLOGY, USING A COMBINATION OF RESEARCHERS AND STAFF (TASK 3) AT VARIOUS LEVELS OF EXPERTISE, FROM UNDERGRADUATE STUDENTS (TASK 2) TO PH.D. SCIENTISTS (TASK 1). AMERICAN UNIVERSITY P. I. DR. ULYSSES SOFIA WILL OVERSEE ASPECTS OF AU ADMINISTRATIVE SUPPORT FOR THIS ACTIVITY. TASK 1: WORKING WITH THE GODDARD TEAM, DR. MANUELA LIPPI WILL RE-ANALYZE THE COMET DATABASE IN A CONSISTENT FASHION USING THE NEWEST METHODOLOGY, AND SO PROVIDE THE MOST ACCURATE DATABASE OF MOLECULAR ABUNDANCES AND RELATED PARAMETERS. TASK 2: UNDERGRADUATE STUDENTS WILL PERFORM SHORT-TERM RESEARCH PROJECTS UNDER THE DIRECTION OF SENIOR SCIENTIFIC MENTORS OF THE GCA. TASK 3: MS. CORINNE EBY WILL PROVIDE SUPPORT TO THE ASTROBIOLOGY TEAM, AND WILL OVERSEE THE ADMINISTRATION OF THE URAA SUMMER RESEARCH PROGRAM."
"AMERICAN UNIVERSITY [WASHINGTON,DISTRICT OF COLUMBIA]",NNX17AH81A,NSSC - NASA Shared Services Center,WASHINGTON,DC,'00',4/19/2017,8/31/2020,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Cooperative Agreement,"108,586","441,429","443,187",[None Indicated],N/A,N/A,"REMOTE SENSING OF ATMOSPHERIC ISOTOPIC RATIOS IS NOW MORE ACCESSIBLE THAN EVER, AND IT HAS RECENTLY PERMITTED US TO INFER THAT MARS LOST AN OCEAN S WORTH OF WATER (VILLANUEVA ET AL. 2015), AND THAT COMETS MAY HAVE DELIVERED THE WATER TO OUR PLANET (HARTOGH ET AL. 2011; VILLANUEVA ET AL. 2009). AT LONGER WAVELENGTHS, THE ALMA ARRAY IS REVOLUTIONIZING THE CHARACTERIZATION OF PLANETARY ATMOSPHERES BY PERMITTING HIGH-SPATIAL RESOLUTIONS AND UNPRECEDENTED SENSITIVITIES, AS DEMONSTRATED BY THE SURPRISING MAPS OF HNC AND HC3N OBTAINED OF TITAN (CORDINER ET AL. 2014) AND THE VERTICAL PROFILES OF PLUTO S ATMOSPHERE (LELLOUCH ET AL. 2016)."
"AMERICAN UNIVERSITY [WASHINGTON,DISTRICT OF COLUMBIA]",NNX17AJ66G,NSSC - NASA Shared Services Center,WASHINGTON,DC,'00',5/16/2017,9/30/2020,"Educational - Corporate Entity Tax Exempt, Educational Institution, Nonprofit Organization, Private University Or College",Grant,0,"123,636","123,636",[None Indicated],N/A,N/A,"THE PROPOSED WORK WILL CONTRIBUTE TO 1) COLLABORATIVE FOREST INVENTORY EFFORTS BEING UNDERTAKENTHROUGHOUT ALASKA BY NASA AND FOREST SERVICE; 2) AN IMPROVED CHARACTERIZATION OF LANDSCAPE-SCALEBIOGEOGRAPHY OF INTERIOR ALASKA; 3) MORE ROBUST AND AUTOMATED APPROACHES FOR INTEGRATING G-LIHTHYPERSPECTRAL AND LIDAR INFORMATION; 4) IMPROVED UNDERSTANDING OF THE OPPORTUNITIES AND LIMITATIONS FORAPPLYING ALGORITHMS ACROSS FLIGHT LINES GIVEN SUBSTANTIAL ECOSYSTEM, METEOROLOGICAL, AND ILLUMINATIONVARIABILITY; 5) A CRITICAL, SPATIALLY EXTENSIVE BUT FINE-SCALE INCREASE IN OUR UNDERSTANDING OF POST-FIRESUCCESSIONAL DYNAMICS AND STRUCTURAL DEVELOPMENT BOTH OF WHICH HAVE SIGNIFICANT EARTH SYSTEMMODELING IMPLICATIONS; 6) A BETTER UNDERSTANDING OF THE COSTS AND BENEFITS ASSOCIATED WITH EMPLOYINGTLS IN SUPPORT OF BIOMASS ESTIMATION. IN PARTICULAR, MANY OF THE DATA PROCESSING AND ANALYSIS WORKFLOWSDEVELOPED IN THIS PROJECT WILL BE OF IMMEDIATE USE FOR DATA COLLECTED IN 2018 OVER THE SUSITNA-COPPERRIVER INVENTORY UNIT."
"AMERICAN WORDATA, INC. [TAMPA,FLORIDA]",80NSSC18F0110,NSSC - NASA Shared Services Center,TAMPA,FL,'14',11/1/2017,11/1/2017,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - American Indian Owned, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"12,647","12,647",541519,N/A,N/A,50 SW LICENSES FOR JAMF PRO (ENTERPRISE MANAGEMENT FOR MACS)
"AMERICAN WORDATA, INC. [TAMPA,FLORIDA]",80NSSC18F0457,NSSC - NASA Shared Services Center,TAMPA,FL,'14',1/12/2018,3/21/2018,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - American Indian Owned, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"16,123","16,123",541519,N/A,N/A,HP BLADE CHASSIS SUPPORT
"AMERICAN WORDATA, INC. [TAMPA,FLORIDA]",80NSSC18F1716,NSSC - NASA Shared Services Center,TAMPA,FL,'14',8/17/2018,8/10/2019,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - American Indian Owned, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price",0,"67,276","67,276",541519,N/A,N/A,IGF::OT::IGF ; MAINTENANCE FOR INFORTREND RAIDS : 4200671400
"AMERICAN WORDATA, INC. [TAMPA,FLORIDA]",80NSSC19F0089,NSSC - NASA Shared Services Center,TAMPA,FL,'14',11/1/2018,11/30/2018,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - American Indian Owned, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","47,044","47,044","47,044",541519,N/A,N/A,IGF:OT::IGF INFORTREND RAIDS
"AMERICAN WORDATA, INC. [TAMPA,FLORIDA]",80NSSC19F0094,NSSC - NASA Shared Services Center,TAMPA,FL,'14',11/5/2018,11/19/2018,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - American Indian Owned, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","34,502","34,502","34,502",541519,N/A,N/A,IGF::OT::IGF (4) AMNET SUPER MICRO SERVERS
"AMERICAN WORDATA, INC. [TAMPA,FLORIDA]",80NSSC19F0213,NSSC - NASA Shared Services Center,TAMPA,FL,'14',12/13/2018,12/27/2018,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - American Indian Owned, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","21,392","21,392","21,392",541519,80NSSC19Q0127,N/A,OPTICAL FIBRE CHANNEL
"AMERICAN WORDATA, INC. [TAMPA,FLORIDA]",80NSSC19F0260,NSSC - NASA Shared Services Center,TAMPA,FL,'14',2/11/2019,3/8/2019,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - American Indian Owned, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","53,873","53,873","53,873",541519,N/A,N/A,IGF::OT::IGF INFORTREND RAID
"AMERICAN WORDATA, INC. [TAMPA,FLORIDA]",80NSSC19F0470,NSSC - NASA Shared Services Center,TAMPA,FL,'14',4/19/2019,5/15/2022,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - American Indian Owned, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","26,380","26,380","26,380",541519,N/A,N/A,OT : DELL - LATITUDE 7490/SERVICE SUPPORT : 4200691660
"AMERICAN WORDATA, INC. [TAMPA,FLORIDA]",80NSSC19F0643,NSSC - NASA Shared Services Center,TAMPA,FL,'14',4/25/2019,4/25/2019,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - American Indian Owned, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","13,492","13,492","13,492",541519,N/A,N/A,HP Z8 G4 WORKSTATIONS (QTY. 3)
"AMERICAN WORDATA, INC. [TAMPA,FLORIDA]",80NSSC19F0661,NSSC - NASA Shared Services Center,TAMPA,FL,'14',5/7/2019,6/7/2019,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - American Indian Owned, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","34,104","34,104","34,104",541519,N/A,N/A,4 SERVERS
"AMERICAN WORDATA, INC. [TAMPA,FLORIDA]",80NSSC19F0705,NSSC - NASA Shared Services Center,TAMPA,FL,'14',6/13/2019,7/12/2019,", Small Disadvantaged Business, Woman Owned Small Business, Economically Disadvantaged Women Owned Small Business, Small Business - American Indian Owned, Corporate Entity Not Tax Exempt, DOT Certified Disadvantaged Business Enterprise, Economically Disadvantaged Women Owned Small Business, For Profit Organization, Self Certified Small Disadvantaged Business, Small Business, Subchapter S Corporation, Women Owned, Women Owned Small Business","Delivery Order, Firm Fixed Price","163,029","163,029","163,029",541519,N/A,N/A,"OT : DELL LATITUDE 7490, 7290, 7530&DOCK : 4200697410"
