Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ADVANCED INTEGRATION, LLC [COLUMBUS,OHIO]",NNL14AF90P,LaRC - Langley Research Center,Columbus,OH,'03',9/17/2014,10/24/2014,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price",0,"42,637","42,637",334419,N/A,N/A,NATIONAL INSTRUMENTS DATA ACQUISITION HARDWARE
"ADVANCED INTEGRATION, LLC [COLUMBUS,OHIO]",NNS14AA87P,SSC - Stennis Space Center,,OH,'03',8/21/2014,9/23/2016,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Limited Liability Corporation, Manufacturer Of Goods, Veteran Owned","Purchase Order, Firm Fixed Price","45,788","91,575","91,575",423430,NNS14517809Q,"Dao Kooamphorn, 228-688-3681, kanokwan.kooamphorn@nasa.gov","LABVIEW SOFTWARE DEVELOPMENT ENVIRONMENT ENTERPRISE AGREEMENT AT NASA/STENNIS SPACE CENTER, MS"
"ADVANCED MACHINERY CONCEPTS [DAYTON,OHIO]",NNC15VF32P,GRC - Glenn Research Center,DAYTON,OH,'10',9/3/2015,10/8/2015,", Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Women Owned, Women Owned Small Business","Purchase Order, Firm Fixed Price","26,000","26,000","26,000",333517,NNC157522Q,"Syreeta J. Stewart, Contract Specialist, 216-433-8673, Syreeta.J.Stewart@nasa.gov",IGF::OT::IGF  KENT USA SGS-1020AHD AUTOMATIC SURFACE GRINDER
"ADVANCED MAGNET LAB, INC. [PALM BAY,FLORIDA]",NNJ12HB16P,JSC - Johnson Space Flight Center,,FL,'08',11/4/2011,7/31/2012,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",0,"111,500","111,500",541712,NNH11ZUA001K,"Harry Partridge, 000-000-0000, HQ-GCT-office-BAA@mail.arc.nasa.gov","NASA OFFICE OF THE CHIEF TECHNOLOGIST GAME CHANGING TECHNOLOGY DIVISION UNIQUE AND INNOVATIVE SPACE TECHNOLOGY BROAD AGENCY ANNOUNCEMENT THIS WORK SUPPORTS THE ENERGY SYSTEMS DIVISION. THE DIVISION PROVIDES CONCEPTUAL DESIGN, FEASIBILITY STUDIES, ANALYSIS, DEVELOPMENT, QUALIFICATION TESTING, FLIGHT CERTIFICATION, OPERATIONS, AND SUSTAINING ENGINEERING. THE PRIMARY OBJECTIVE OF THIS CONTRACT IS TO PROVIDE THE NECESSARY RESEARCH FOR THE DEVELOPMENT OF A LIGHTWEIGHT SUPERCONDUCTING MAGNET SYSTEM FOR ACTIVE RADIATION SHIELDING OF A SPACESHIP FOR INTERPLANETARY EXPLORATIONS LIKE EXTENDED MISSIONS TO THE MOON, ASTEROID, AND MARS. TO FACILITATE LAUNCH OF SUCH A SYSTEM, A MODULAR COIL CONCEPT IS REQUIRED THAT ALLOWS ASSEMBLY OF THE VARIOUS COMPONENTS IN SPACE.  THE CONTRACTOR HAS SIX MAIN TASKS. FIRST, THE CONTRACTOR WILL OPTIMIZE A COIL LAYOUT FOR RADIATION SHIELDING. THE SHIELDING EFFICIENCY DEPENDS STRONGLY ON THE LAYOUT OF THE SPACESHIP AND THE SURROUNDING COIL CONFIGURATION. THE COIL LAYOUT WILL BE OPTIMIZED WITH MONTE CARLO ANALYSIS.  THE STUDY WILL CONSIDER AN ARRAY OF DOUBLE-HELIX COILS SURROUNDING THE SPACESHIP WITH ADDITIONAL COIL CONFIGURATIONS IN THE FORWARD AND AFT END OF THE MODULE.   SECOND, THE CONTRACTOR WILL DETERMINE A CONCEPT OF SUPERCONDUCTING MAGNET. DURING THIS TASK THE CONCEPT OF THE REQUIRED COIL WILL BE DEVELOPED.   THIRD, THE CONTRACTOR WILL DEVELOP A CONCEPT FOR CONDUCTOR PLACEMENT. A KEY DESIGN ISSUE OF THE SUPERCONDUCTING TAPE IS ITS MECHANICAL ROBUSTNESS AND ITS MINIMUM BENDING RADII.  FOURTH, THE CONTRACTOR WILL DEVELOP A CONCEPT OF COIL SUPPORT STRUCTURE. THE SUPPORT STRUCTURE OF THE SUPERCONDUCTING COILS HAS TO BE LIGHT AND THE MATERIAL SHOULD MINIMIZE SECONDARY PARTICLE PRODUCTION.  FIFTH, THE CONTRACTOR WILL BUILD A CONCEPTUAL DESIGN OF THE CRYOGENIC SYSTEM. THE COILS HAVE TO BE KEPT WITHIN A CERTAIN TEMPERATURE RANGE TO GUARANTEE THE SUPERCONDUCTING STATE OF THE CONDUCTOR.  SIXTH, THE CONTRACTOR WILL BUILD A CONCEPTUAL DESIGN AND SPECIFICATIONS OF THE REQUIRED FLUX PUMP CHARGING SYSTEM. IT IS ANTICIPATED THAT THE SUPERCONDUCTING COILS OPERATE IN A PERSISTENT MODE WITH HIGH OPERATIONAL CURRENTS OF SEVERAL THOUSAND AMPS."
"ADVANCED MAGNET LAB, INC. [PALM BAY,FLORIDA]",NNJ13HB58C,JSC - Johnson Space Flight Center,,FL,'08',3/5/2013,10/31/2014,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Firm Fixed Price",0,"340,010","340,010",541712,NNJ13457464Q,N/A,"IGF::OT::IGF ACTIVE RADIATION SHIELDING CONCEPTS HAVE BEEN STUDIED FOR MANY DECADES AS A MEANS TO PROTECT CREW FROM DEEP SPACE RADIATION ENVIRONMENTS. THESE STUDIES YIELD ARCHITECTURES THAT ARE SIGNIFICANTLY MASSIVE AND TOO COSTLY TO LAUNCH AND ASSEMBLE IN SPACE. THIS IS LARGELY DUE TO THE MAGNET SIZE AND FIELD STRENGTH REQUIRED TO DEFLECT GALACTIC COSMIC RADIATION (GCR) SPECTRA AND SOLAR PARTICLE EVENTS (SPE) FOR MEANINGFUL CREW PROTECTION IN SPACE. STATE-OF-THE-ART SUPERCONDUCTING TECHNOLOGY HAS MADE GREAT STRIDES IN PERFORMANCE INCLUDING HIGHER TEMPERATURE SUPERCONDUCTIVITY (HTS) AND GREATER CURRENT CARRYING CAPACITY ALLOWING FOR SIMPLER MAGNET COOLING SYSTEMS AND GREATER MAGNETIC FIELD STRENGTH PER UNIT MASS.  THE WORK PERFORMED UNDER PHASE I SCOPE OF WORK RESULTED IN A HIGHLY FEASIBLE AND DEPLOYABLE RADIATION SHIELD WITH UNPRECEDENTED SIZE AND WEIGHT. DURING THIS FIRST PHASE, AML ANALYZED OVER TWENTY POTENTIAL MAGNET CONFIGURATIONS. THE ANALYSIS SHOWED THAT  EXPANDABLE  HIGH TEMPERATURE SUPERCONDUCTING (SC) MAGNETS WITH DIAMETERS OF 4M TO 8 M AND LENGTHS OF 15M TO 20 M, ARRANGED IN A 6-AROUND-1 CONFIGURATION PROVIDES AN OPTIMUM SOLUTION AMONG ALL CONFIGURATIONS ANALYZED. EQUALLY IMPORTANT, THE SYSTEM CONCEPT IS AUGMENTED BY A SC COMPENSATION COIL THAT CLOSELY SURROUNDS THE HABITAT INTERCEPTING THERMAL RADIATION AND ELIMINATES THE FRINGE MAGNETIC FIELD FROM THE SHIELDING MAGNETS.    PHASE 2 WILL SUPPORT FURTHER DEVELOPMENT OF THE EXPANDABLE COIL CONCEPT OF SUCH AN ULTRA-LIGHT WEIGHT YET POWERFUL MAGNET STRUCTURE. THIS WILL INCLUDE A MORE COMPREHENSIVE STRUCTURAL LOADS ANALYSIS AND STRUCTURAL DESIGN TO MANAGE THE MAGNETIC FIELD FORCES ON EACH OF THE COILS AND THE HABITAT. CONCEPT DESIGN AND ANALYSIS WILL INCLUDE EFFECTS OF THE COMPENSATION COIL ON THE ENTIRE SYSTEM. ADDITIONAL SUPPORT INCLUDES: SUPPORT TEAM MEMBERS IN THEIR EFFORTS TO ANALYZE THE EFFECTS AND TRADEOFFS OF COIL CONFIGURATIONS, MASS, FRINGE FIELDS, AND PERFORMANCE. PROVIDE DATA TO NASA FOR THEIR EFFORTS IN EVALUATING REQUIRED LAUNCH SYSTEMS, LAUNCH PACKAGING AND FAIRING SIZING, AND ASSEMBLY OF COIL SYSTEM.  SUPPORT NASA IN EVALUATING THE SAFETY IMPLICATIONS INCLUDING MAGNET QUENCH PERFORMANCE."
"ADVANCED MAGNET LAB, INC. [PALM BAY,FLORIDA]",NNX11AI20A,NSSC - NASA Shared Services Center,PALM BAY,FL,'08',6/8/2011,11/16/2017,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods",Cooperative Agreement,"149,910","1,486,708","1,486,708",[None Indicated],N/A,N/A,"The next generations of aircrafts will have to meet stringent requirements in terms of emissions, efficiency and noise. While high bypass ratio turbofans brought significant improvements to aircraft propulsion, the future will require the use of a different propulsion technology. Turbo-electric propulsion shows great potential to address all the N+3 objectives through the use of electrically driven fans allowing for distributed propulsion. Turbofans are replaced in this approach by ducted fans driven by high power density electric motors. The electrical power is generated by a gas turbine coupled to a high speed, high power density generator. However, the turbo-electric propulsion concept relies on the availability of electric machines with power densities (kW/m3) and specific power (kW/kg) far larger than that of conventional electric machines. Fully superconducting rotating machines have the potential to match the requirements of turbo-electric propulsion and present enabling technology for this application. Superconducting machines require operation at cryogenic temperature that can be achieved by using closed-cycle cryocoolers or liquid cryogen flow such as liquid hydrogen (LH2) that could also be used as energy carrier for propulsion. The development of turbo-electric propulsion for aircrafts requires accurate sizing of superconducting machines and performing the pertinent trade-off analysis to determine the optimum materials and operating temperature. NASA is currently using sizing models for superconducting machines developed by Dr. and his colleagues. These models were developed as part of the NASA URETI on Aeropropulsion Power and Technology (UAPT) and at the Advanced Magnet Lab (AML). The existing models are based on analytical modeling of electric machines published by Miller and Hughes and estimates of the mass of the different components of the machines assuming a given active length. Important AC loss calculations in this model are based on experimental data available in the literature AC losses in superconducting stators are very challenging to estimate as the rotating field from the rotor is phase shifted relative to the phase current which depends on the angular stator position. Furthermore, the magnitude of the applied field is not uniformly distributed, and the armature reaction tends to demagnetize the machine impacting the AC losses. While the outstanding potential of the turbo-electric propulsion has been successfully demonstrated through a few projects, higher fidelity models are needed to perform a more accurate assessment at the system level. AML proposes to develop the next generation of sizing model based on a complete 3D analysis of superconducting machines using semi-analytical methods to calculate the magnetic flux density distribution including all components of the machine. The model will include all relevant areas of design including electromagnetics, thermodynamics and mechanics. Based on semi-analytical methods, the model will enable rapid calculations as needed for system optimization. The model to be developed will be fully validated, first numerically using Finite Element Analysis (FEA) and finally experimentally using a superconducting machine developed at AML. Some aspects of fully superconducting machines including the AC losses and the fault behavior have not been sufficiently studied in the past to build reliable models. We therefore propose to focus the experimental validation on those important aspects: The proposed physics-based model will allow to design and optimize aircrafts based on turbo-electric propulsion, which is the first step towards the development of the next generation of more efficient aircrafts with reduced toxic emissions and noise pollution. Such aircrafts would also allow take-off and landing during the night in cities and would dramatically reduce the cost of operation and maintenance."
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNC14VB31P,GRC - Glenn Research Center,,TN,'03',3/6/2014,6/30/2014,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","-1,000","4,365","4,365",334519,N/A,N/A,IGF::OT::IGF MAINTENANCE AND REPAIR OF DETECTOR GMX45P-A-S AND COOL COMPRESSOR CFG-X-COOL-II-115
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNC14VE02P,GRC - Glenn Research Center,OAK RIDGE,TN,'03',8/21/2014,9/12/2014,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",-40,"25,683","25,683",334516,N/A,N/A,MODEL: 1255B FREQUENCY RESPONSE ANALYZER (1MHZ) BLIND PANEL VERSION OF 1255A
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNC15VA75P,GRC - Glenn Research Center,OAK RIDGE,TN,'03',8/19/2015,9/4/2015,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","4,981","4,981","4,981",334519,N/A,N/A,IGF::OT::IGF   ADVANCED EFFCIENCY CALIBRATION SOFTWARE FOR HPGE DETECTORS.
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNC15VF44P,GRC - Glenn Research Center,OAK RIDGE,TN,'03',8/25/2015,10/13/2015,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","15,011","15,011","15,011",334516,N/A,N/A,"X-COOLER III, ELECTROMECHANICAL COOLER WITH POP TOP CONNECTOR"
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNC15VF45P,GRC - Glenn Research Center,OAK RIDGE,TN,'03',9/1/2015,12/31/2015,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","94,260","94,860","94,860",334516,NNC15559099Q,"Valerie D Daniel, Purchasing Agent, 216-433-2327, valerie.d.daniel@nasa.gov",GAMMA RAY DETECTOR SYSTEM FOR THE RADIATION SAFETY PROGRAM
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNC15VG54P,GRC - Glenn Research Center,,TN,'03',8/27/2015,9/18/2015,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","3,828","3,828","3,828",334516,N/A,N/A,IGF::OT::IGF  MODEL A66-NW.  GAMMAVISION SOFTWARE ADDITIONAL NETWORK COPY
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNM15AB01P,MSFC - Marshall Space Flight Center,Oak Ridge,TN,'03',1/12/2015,1/30/2015,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","4,736","4,736","4,736",334516,N/A,N/A,DIGIBASE 14-PIN PHOTO MULITIPLIER TUBE FOR NAL APPLICATIONS AND 1-YEAR EXTENDED WARRANTY
"ADVANCED MEASUREMENT TECHNOLOGY, INC. [OAK RIDGE,TENNESSEE]",NNM15AE04P,MSFC - Marshall Space Flight Center,OAK RIDGE,TN,'03',8/28/2015,9/16/2015,"Other Than Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","3,388","3,388","3,388",332722,N/A,N/A,"THE PURPOSE OF THIS PURCHASE ORDER IS TO PROCURE A VARIETY OF ACCESSORIES TO INCLUDE: SHOE ASSEMBLIES, SCREWS, NUTS, RIVETS, GASKETS, WORKING ELECTRODE END PLATES, TUBING, WASHERS, ETC."
"ADVANCED MICROWAVE PRODUCTS, INCORPORATED [RENO,NEVADA]",NND14AC66P,AFRC - Armstrong Flight Research Center,EDWARDS,CA,'23',9/23/2014,11/4/2014,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price",0,"9,713","9,713",334220,N/A,N/A,"VIDEO TRANSMITTER, RECEIVER, ANTENNAS AND CONNECTING HARDWARE"
"ADVANCED NUMERICAL SOLUTIONS LLC [HILLIARD,OHIO]",NNC15QA19P,GRC - Glenn Research Center,,OH,'15',6/12/2015,7/1/2016,", Small Disadvantaged Business, Small Business - For Profit Organization, Limited Liability Corporation, Minority Owned, Sub Continent Asian American Owned Business","Purchase Order, Firm Fixed Price","50,000","50,000","50,000",541330,NNC15553234Q,N/A,IGF::OT::IGF  THIS PURCHASE ORDER IS FOR THE EXPANSION AND REFINEMENT OF ANSOL''S TRANSMISSION3D SOFTWARE IN ACCORDANCE WITH THE ATTACHED STATEMENT OF WORK AND PROPOSAL 2015-06_08_NASA.  DELIVERY DATE IS 03/12/2016
"ADVANCED PROCESSING TECHNOLOGY INC [NORMAN,OKLAHOMA]",NNC15VG07P,GRC - Glenn Research Center,NORMAN,OK,'04',6/12/2015,7/10/2015,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","7,740","4,741","4,741",541512,N/A,N/A,IGF::OT::IGF SOFTWARE PROGRAMMING REPAIR FOR AUTOCLAVE
"ADVANCED PROCESSING TECHNOLOGY INC [NORMAN,OKLAHOMA]",NNL10AC37P,LaRC - Langley Research Center,,OK,'04',5/24/2010,8/9/2015,"Other Than Small Business - Corporate Entity Tax Exempt, For Profit Organization, Manufacturer Of Goods, Women Owned","Purchase Order, Firm Fixed Price",0,"90,216","90,216",541512,N/A,N/A,TEC & Tenney Autoclaves Annual Maintenance Agreement
"ADVANCED PROCESSING TECHNOLOGY INC [NORMAN,OKLAHOMA]",NNL15AD00P,LaRC - Langley Research Center,Norman,OK,'04',5/20/2015,8/9/2016,", Small Business ONLY - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation","Purchase Order, Firm Fixed Price","26,000","26,000","26,000",541512,NNL15548712Q,"Robert Quinn, 757-864-3054, robert.e.quinn@nasa.gov","\IGF::OT::IGF\"" AUTOCLAVES MAINTENANCE AGREEMENT RENEWAL"""
"ADVANCED RESEARCH TOOLS INC [DOWNERS GROVE,ILLINOIS]",NNM14AE57P,MSFC - Marshall Space Flight Center,DOWNERS GROVE,IL,'06',9/10/2014,10/10/2014,", Veteran Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Subchapter S Corporation, Veteran Owned","Purchase Order, Firm Fixed Price",0,"53,095","53,095",334516,N/A,N/A,PARTICLE SIZE ANALYSIS SYSTEM
"ADVANCED SCIENCE AND NOVEL TECHNOLOGY [RANCHO PALOS VERDES,CALIFORNIA]",NNC15VI78P,GRC - Glenn Research Center,RANCHO PALOS VERDES,CA,'33',9/29/2015,11/27/2015,", Small Disadvantaged Business, Small Business - For Profit Organization, Minority Owned, Other Minority Owned, Sole Proprietorship","Purchase Order, Firm Fixed Price","6,030","6,030","6,030",334419,N/A,N/A,ADSANTEC EVALUATION MODULES
"ADVANCED SCIENTIFIC CONCEPTS, INC. [SANTA BARBARA,CALIFORNIA]",NNX12CA76C,NSSC - NASA Shared Services Center,,CA,'24',4/30/2012,10/30/2014,", Small Business Innovative Research, Small Business - For Profit Organization, Subchapter S Corporation","Definitive Contract, Firm Fixed Price",0,"599,987","599,987",541712,SBIR12PHASE11,N/A,"IGF::OT::IGF OTHER FUNCTION -   3D FLASH LIDAR (3DFL) IS IDEAL FOR DETERMINING REAL-TIME SPACECRAFT TRAJECTORY, SPEED AND ORIENTATION TO THE PLANET SURFACE, AS WELL AS EVALUATING POTENTIAL HAZARDS AT THE LANDING. THE \FRAMING CAMERA\"" NATURE OF 3DFL SYSTEMS MAKES THEM WELL SUITED AS HAZARD AVOIDANCE AND DOCKING SENSORS FOR EDL AND AR&D. 3DFL CAN PROVIDE A DIRECT, REAL-TIME MEASUREMENT OF THE ALTITUDE OF THE SPACECRAFT DURING DESCENT AS WELL AS SURFACE RELATIVE VELOCITY AND ORIENTATION, WHILE SIMULTANEOUSLY MAPPING TERRAIN TOPOGRAPHY TO IDENTIFY LANDING HAZARDS AND PROVIDE LOCALIZATION INFORMATION. ASC HAS DEVELOPED THE CORE TECHNOLOGY FOR FLASH LIDAR WITH ITS 3D-FPA HYBRID, BUT WOULD LIKE TO WORK WITH NASA TO FURTHER ENHANCE THE FUNCTIONALITY OF THE 3D SENSOR BY ADDING EMBEDDED IMAGE ENHANCEMENT AND CLASSIFICATION ALGORITHMS. FOR THIS SBIR SOLICITATION, ASC IS DEVELOPING A NEW 3D FLASH LIDAR CAMERA ARCHITECTURE THAT ALLOWS FOR EMBEDDED PROCESSING OF 3D FLASH LIDAR POINT CLOUDS.  ADVANCED SCIENTIFIC CONCEPTS INC. (ASC) IS A SMALL BUSINESS THAT HAS DEVELOPED A NUMBER OF 3D FLASH LADAR SYSTEMS AND HAS TWICE SUCCESSFULLY FLOWN 3DFL CAMERAS (DRAGONEYES) ON SPACE SHUTTLE (STS 127 AND 133) RENDEZVOUS AND DOCKING DTO MISSIONS WITH THE ISS; THE FIRST 3DFL IN SPACE."""
"ADVANCED SCIENTIFIC CONCEPTS, INC. [SANTA BARBARA,CALIFORNIA]",NNX13CP47C,NSSC - NASA Shared Services Center,,CA,'24',7/22/2013,7/21/2016,", Small Business Innovative Research, Small Business - For Profit Organization","Definitive Contract, Firm Fixed Price",0,"691,646","691,646",541712,SBIR13PHASEII,N/A,"IGF::OT::IGFADVANCED SCIENTIFIC CONCEPTS, INC. (ASC) IS A SMALL BUSINESS THAT HAS DEVELOPED 3D FLASH LIDAR SYSTEMS FOR SPACE AND TERRESTRIAL APPLICATIONS. 3D FLASH LIDAR IS IDEAL FOR DETERMINING REAL-TIME SPACECRAFT TRAJECTORY, SPEED AND ORIENTATION TO THE PLANET''S SURFACE, AS WELL AS EVALUATING POTENTIAL LANDING SITES. FLASH LIDAR SENSORS UTILIZE A 3DFPA AND RELY ON THE ILLUMINATION OF A 10NSEC PULSE FROM A DIODE PUMPED SOLID STATE (DPSSL) Q-SWITCHED ND:YAG LASER. IMPROVEMENTS IN PULSE SHAPE AND STABILITY ARE CRUCIAL TO IMPROVE RANGE RESOLUTION FOR HIGHER RESOLUTION LANDING MAPS. ASC IS PROPOSING AN INNOVATIVE APPROACH TO THE LASER AND THERMAL MANAGEMENT TO MEET NASAS REQUIREMENT FOR A COMPACT, ROBUST PLANETARY LANDING SENSOR. AN INNOVATIVE APPROACH FOR AN OPTICALLY TRIGGERED \SEMIACTIVE\"" Q-SWITCH WILL ALLOW FOR INCREASED POWER STABILITY IN A VERY COMPACT LASER DESIGN. THE SEMIACTIVE FUSED Q-SWITCH WILL ELIMINATE THE NEED FOR A MECHANICAL OR ELECTRO OPTICAL Q-SWITCH BY ACTIVELY BLEACHING THE PASSIVE Q-SWITCH WITH A LASER DIODE. THE ADVANTAGE OF THE CR4:YAG CRYSTAL OVER ACTIVE QSWITCHES IS THAT IT CAN BE FUSED DIRECTLY ONTO THE YAG LASER ROD CREATING A MONOLITHIC LASER CAVITY REDUCING THE NUMBER OF COATED SURFACES AND THE OVERALL SIZE."""
"ADVANCED SCIENTIFIC CONCEPTS, INC. [SANTA BARBARA,CALIFORNIA]",NNX14CP58P,NSSC - NASA Shared Services Center,Santa Barbara,CA,'24',6/10/2014,12/19/2014,", Small Business Innovative Research, Small Business - For Profit Organization","Purchase Order, Firm Fixed Price",0,"124,155","124,155",541712,NNX14SBIRPHASE1,N/A,"IGF::OT::IGF  ADVANCED SCIENTIFIC CONCEPTS, INC. (ASC) HAS DEVELOPED A NUMBER OF 3D FLASH LIDAR SYSTEMS. FLASH LIDAR SENSORS ARE 3D VIDEO SYSTEMS THAT RETURN RANGE AND INTENSITY FOR EACH PIXEL IN REAL TIME. ASC\'S FLASH LIDAR HAS BEEN USED FOR AUTONOMOUS BERTHING WITH THE INTERNATIONAL SPACE STATION AND IS CURRENTLY UNDER DEVELOPMENT FOR THE OSIRIS-REX ASTEROID RENDEZVOUS MISSION. FLASH LIDAR IS ALSO BEING EVALUATED BY JPL AND NASA FOR ENTRY DECENT AND LANDING FOR ALHAT AND MARS. ALL OF THESE APPLICATIONS USE AVALANCHE PHOTODIODE (APD) ARRAYS IN THE CAMERA FOCAL PLANE ARRAY. APDS ARE COMPLEX EPITAXIALLY GROWN STRUCTURES AND BIASED AT RELATIVELY HIGH VOLTAGES (50-70V). THESE ARRAYS HAVE A POOR FILL FACTOR THAT IS COMPENSATED BY MICRO-LENSES. THESE MICRO-LENSES ARE RESTRICTED TO F/#S GREATER THAN ABOUT 3.3 WHICH IN TURN LIMITS THE EFFECTIVE RECEIVE APERTURE. IF MICRO-LENSES WERE UNNECESSARY, AN F/1 RECEIVE APERTURE COULD INCREASE THE COLLECTION AREA BY A FACTOR OF 10 WITH NO INCREASE IN NOISE. THIS SHOULD RESULT IN AN INCREASED SNR OF APPROXIMATELY 40% BUT, BECAUSE OF THE SIMPLICITY OF PINS COMPARED TO APDS, AN INCREASE IN RELIABILITY AS WELL. PINS ARE MORE RADIATION HARD THAN APDS, ARE MORE OPERATIONALLY STABLE (THEREFORE DO NOT REQUIRE INDIVIDUAL FUSES TO PROTECT AGAINST THE DEVELOPMENT OF HIGH DARK CURRENT PIXELS), INHERENTLY HAVE LOWER DARK CURRENT (LOWER NOISE), AND ARE INHERENTLY MORE UNIFORM. IN ADDITION LOW-VOLTAGE FPA DRIVE ELECTRONICS IS EASIER TO DESIGN THAN HIGH VOLTAGE CIRCUITRY. THESE IMPROVEMENTS WILL RESULT IN A MORE RELIABLE HIGHER PERFORMANCE ARRAY."
"ADVANCED SCIENTIFIC CONCEPTS, INC. [SANTA BARBARA,CALIFORNIA]",NNX14CP71C,NSSC - NASA Shared Services Center,SANTA BARBARA,CA,'24',9/3/2014,3/24/2017,", Small Business Innovative Research, Small Business - For Profit Organization, Other Business Or Organization","Definitive Contract, Firm Fixed Price",0,"740,870","740,870",541712,NNX14SBIRPHASE11,N/A,"IGF::OT::IGF  ADVANCED SCIENTIFIC CONCEPTS, INC. (ASC) IS A SMALL BUSINESS THAT HAS DEVELOPED 3D FLASH LIDAR SYSTEMS FOR SPACE AND TERRESTRIAL APPLICATIONS. 3D FLASH LIDAR IS IDEAL FOR DETERMINING REAL-TIME SPACECRAFT TRAJECTORY, SPEED AND ORIENTATION TO THE PLANET''S SURFACE, AS WELL AS EVALUATING POTENTIAL LANDING SITES. ASC''S FLASH LIDAR HAS BEEN USED FOR AUTONOMOUS BERTHING WITH THE INTERNATIONAL SPACE STATION (ISS) AND IS CURRENTLY UNDER DEVELOPMENT FOR THE OSIRISREX ASTEROID RENDEZVOUS MISSION. FLASH LIDAR IS ALSO BEING EVALUATED BY JPL AND NASA FOR ENTRY DECENT AND LANDING (EDL) FOR ALHAT AND MARS. THROUGH THE INVESTIGATIONS AT JPL AND NASA LANGLEY A NUMBER OF IMPROVEMENTS TO THE TECHNOLOGY HAVE BEEN IDENTIFIED AS BENEFICIAL TO LANDING APPLICATION. IMPROVED RANGE RESOLUTION, SPATIAL RESOLUTION, INCREASED SENSITIVITY AND GREATER DYNAMIC RANGE WOULD INCREASE THE FUNCTIONALITY FOR SUCCESSFUL LANDING OPERATIONS. ASC HAS DEVELOPED THE CORE TECHNOLOGY FOR FLASH LIDAR WITH ITS 3D-FPA AND IS DEVELOPING HIGHER RESOLUTION ARRAYS TO ADDRESS THESE CONCERNS. ASC CURRENTLY HAS ON HAND HIGH SENSITIVITY 32X32 ARRAYS (SHUTTLE RUN FOR THE 320X320) THAT HAVE NOT BEEN TESTED WITH DETECTORS. INITIAL EVALUATION SUGGESTS THAT THEY HAVE INCREASED SENSITIVITY BY 50X, SPATIAL RESOLUTION BY 2.5X, AND RANGE RESOLUTION BY 3X."
