Kennedy Space Center (KSC),Government of Spain,Agreement on Space Cooperation Betweenthe United States of America and the Kingdomof Spain,11-Jul-91,31-Dec-00,null,,,
Goddard Space Flight Center (GSFC),Russian Academy ofSciences,Space Geodesy:  Agreement for Cooperation inthe Field of Space Geodesy,8-Feb-12,31-Aug-21,null,,,
Goddard Space Flight Center (GSFC),European Space Agency(ESA),Memorandum of Understanding (MOU)Between the European Space Agency (ESA)and NASA Concerning the Solar OrbiterMission,6-Mar-12,31-Dec-25,null,,,
Headquarters (HQ),German Aerospace Center(DLR),Implementing Arrangement (IA) BetweenNASA and the German Aerospace Center (DLR)for Cooperation on the Solar Probe Plus (SPP)Mission,20-Mar-12,30-Sep-26,null,,,
Headquarters (HQ),Commonwealth Scientificand Industrial ResearchOrganization (CSIRO)Government of Australia,Extension 2:  NASA Balloon Launches fromAustralia,24-Apr-12,12-Jun-22,null,,,
Headquarters (HQ),Russian Federal Space Agency (Roskosmos),Amendment 4:  Agreement Between theUnited States of America and the RussianFederation Concerning Cooperation in theExploration and Use of Outer Space forPeaceful Purposes,18-Jun-12,31-Dec-20,null,,,
Goddard Space Flight Center (GSFC),University of Liege,Solar Orbiter Collaboration,2-Oct-12,31-Dec-25,null,,,
Goddard Space Flight Center (GSFC),University of Bern,Solar Orbiter Collaboration,15-Oct-12,31-Dec-25,null,,,
Headquarters (HQ),German Aerospace Center(DLR),Implementing Arrangement (IA) BetweenNASA and German Aerospace Center (DLR) forCooperation - Program/Project ManagementTraining,29-Nov-12,29-Nov-22,null,,,
Johnson Space Center (JSC),European Space Agency(ESA),Offset of European Space Agency's (ESA)Responsibility for Common Systems OperatingCosts (CSOC) and Cargo Transportation to theInternational Space Station (ISS),13-Dec-12,31-Dec-21,null,,,
Johnson Space Center (JSC),European Space Agency(ESA),Barter of Goods and Services in Support ofInternational Space Station Operations,13-Dec-12,31-Dec-20,null,,,
Goddard Space Flight Center (GSFC),United Kingdom Space Agency (UKSA),Solar Orbiter Agreement - Heavy Ion Sensor(HIS),19-Feb-13,31-Dec-25,null,,,
Headquarters (HQ),Government of the ItalianRepublic,Framework Agreement Between theGovernment of the United States of Americaand the Government of the Italian Republic forCooperation in the Exploration and Use ofOuter Space for Peaceful Purposes,19-Mar-13,19-Mar-23,null,,,
Goddard Space Flight Center (GSFC),Southeast Asia StartRegional Center (SEASTART RC) ChulalongkornUniversity,Aerosol Robotic Network (AERONET),1-Apr-13,28-Feb-23,null,,,
George C. Marshall Space Flight Center(MSFC),Space Research Institute(IKI) Russian Academy ofSciences (RAS),Space Research Institute of the RussianAcademy of Sciences (IKI):  Cooperation on theART-XC Instrument Onboard the RussianSpectrum Roentgen Mission (SPG),6-Apr-13,31-Dec-25,null,,,
Goddard Space Flight Center (GSFC),National Centre for Space Studies (CNES),Implementing Arrangement (IA) BetweenNASA and the National Centre for Space Studies (CNES) of France on the ScientificInstruments of the Solar Probe Plus (SPP)Payload,10-Jun-13,30-Sep-26,null,,,
George C. Marshall Space Flight Center(MSFC),Italian Space Agency (ASI),Memorandum of Understanding (MOU)Between NASA and Italian Space Agency (ASI)Concerning Cooperation the BepiColomboMission,20-Jun-13,31-Dec-23,null,,,
Goddard Space Flight Center (GSFC),University of Valladolid(UVA),Aerosol Robotic Network (AERONET),12-Sep-13,30-Sep-23,null,,,
Goddard Space Flight Center (GSFC),Canadian Space Agency(CSA),Amendment 1:  Implementing Arrangement(IA):  Modification to the ImplementingArrangement (IA) Between the NASA and theCanadian Space Agency (CSA) on the OriginsSpectral Interpretation ResourcesIdentification and Security-Regolith Explorer(OSIRIS-REx) Mission,25-Sep-13,31-Dec-25,null,,,
Goddard Space Flight Center (GSFC),Japan AerospaceExploration Agency (JAXA),Memorandum of Understanding (MOU)Between NASA and the Japan AerospaceExploration Agency (JAXA) for Cooperation onthe Astro-H Project,11-Nov-13,8-Oct-20,null,,,
Goddard Space Flight Center (GSFC),National Centre for Space Studies (CNES),Implementing Arrangement (IA) BetweenNASA and the National Centre for Space Studies (CNES) on the Origins SpectralInterpretation Resource Identification Security-Regolith Explorer (OSIRIS-REX) Mission,9-Dec-13,31-Dec-25,null,,,
Goddard Space Flight Center (GSFC),Universidad de Concepcion,Aerosol Robotic Network (AERONET),20-Dec-13,31-Oct-23,null,,,
Goddard Space Flight Center (GSFC),Karunya University,Aerosol Robotic Network (AERONET),30-Jan-14,30-Jun-24,null,,,
Jet Propulsion Laboratory (JPL),German Research Centrefor Geosciences (GFZ),Gravity Recovery and Climate ExperimentFollow-on (GRACE-Follow On) Mission,10-Feb-14,31-Mar-22,null,,,
Jet Propulsion Laboratory (JPL),European Space Agency(ESA),Extension 1:  Mars Sample Return (MSR) StudyPhase Agreement,10-Apr-14,31-Dec-20,null,,,
Goddard Space Flight Center (GSFC),National Centre for Space Studies (CNES),Space Geodesy:  Implementing Arrangement(IA) Between NASA and the National Centrefor Space Studies (CNES) of France on SpaceGeodesy Activities and Applications,23-Apr-14,31-Dec-24,null,,,
Johnson Space Center (JSC),European Space Agency(ESA),NASA - European Space Agency (ESA)International Space Life Sciences WorkingGroup (ISLSWG) Agreement on ESA's StraightAhead in Microgravity Experiment,12-May-14,1-Dec-20,null,,,
Johnson Space Center (JSC),European Space Agency(ESA),Amendment 1:  Reimbursable Space ActAgreement Between NASA and the EuropeanSpace Agency (ESA) for the Development of aGeneric Robotics Training Program at theEuropean Astronaut Centre,28-May-14,31-Dec-20,null,,,
Goddard Space Flight Center (GSFC),Gobabeb Research andTechnical Centre,Aerosol Robotic Network (AERONET),26-Jun-14,31-Mar-24,null,,,
Goddard Space Flight Center (GSFC),University of Blida,Amendment and Extension 1:  Aerosol RoboticNetwork (AERONET),3-Jul-14,1-Jun-24,null,,,
Headquarters (HQ),Ministry of Education andEconomic Development ofBermuda,Global Learning and Observations to Benefitthe Environment (GLOBE),3-Jul-14,1-Jan-00,null,,,
Goddard Space Flight Center (GSFC),National Centre for Space Studies (CNES),Implementing Arrangement (IA) BetweenNASA and the National Center for Space Studies (CNES) of France on the ScientificPayload of the Solar Orbiter Mission,7-Aug-14,31-Dec-25,null,,,
Headquarters (HQ),Belgian Centre Spatiale deLiege (CSL) Beligan FederalScience Policy Office(BELSPO),NASA-Belgium Letter Agreement on theIonospheric Connection Explorer (ICON)Mission,27-Aug-14,30-Jun-22,null,,,
Goddard Space Flight Center (GSFC),National Centre for Space Studies (CNES),Implementing Arrangement (IA) BetweenNASA and the National Centre for Space Studies (CNES) of France on the ScientificPayload of the Tool for the Analysis ofRadiation from Lightning and Sprites (TARANIS)Mission,30-Sep-14,31-Dec-21,null,,,
Jet Propulsion Laboratory (JPL),Indian Space ResearchOrganization (ISRO),NASA-Indian Space Research Organization(ISRO) Synthetic Aperture Radar (NISAR),30-Sep-14,30-Sep-34,null,,,
Headquarters (HQ),Rovio Entertainment LTD,Extension 1:  Non-Reimbursable Space ActAgreement Between NASA and RovioEntertainment Ltd. of Finland for Cooperationin the Development of Civil Space Content forthe 'Angry Birds' Game,17-Nov-14,12-Jan-21,null,,,
Headquarters (HQ),Japan AerospaceExploration Agency (JAXA),Hayabusa2 and OSIRIS-REx Memorandum ofUnderstanding (MOU),17-Nov-14,17-Nov-25,null,,,
Goddard Space Flight Center (GSFC),National Commission onSpace Activities (CONAE),Implementing Arrangement (IA) BetweenNASA and the National Commission on SpaceActivities (CONAE) of the Argentine Republicfor Cooperation in Solar and Space Physics(Heliophysics) and Space Weather Research,19-Feb-15,31-Dec-23,null,,,
Johnson Space Center (JSC),The University Court of TheUniversity of Edinburgh,Reimbursable Space Act Umbrella AgreementBetween NASA and The University ofEdinburgh Regarding AnthropomorphicRobotic Systems,26-Feb-15,26-Feb-26,null,,,
Jet Propulsion Laboratory (JPL),Japan AerospaceExploration Agency (JAXA)Ministry of Environment(MOE) National Institutefor Environmental Studies(NIES),Memorandum of Understanding (MOU) forCooperation on OCO-2 and the GreenhouseGases Observing Satellite (GOSAT) and GOSAT-2,17-Mar-15,20-Nov-24,null,,,
Johnson Space Center (JSC),Canadian Space Agency(CSA),Reimbursable Space Act Agreement BetweenNASA and the Canadian Space Agency (CSA)for Conditioned Stowage and UtilizationHardware Services for the International SpaceStation,7-Apr-15,31-Dec-20,null,,,
Goddard Space Flight Center (GSFC),Norwegian Space Centre(NSC),Implementing Arrangement (IA) BetweenNASA and the Norwegian Space Center (NSC)on the Interface Region Imaging Spectrograph(IRIS) Mission,8-May-15,10-Jan-21,null,,,
Goddard Space Flight Center (GSFC),United Nations WorldMeteorologicalOrganization (WMO),Letter of Arrangement (LOA):  Cooperation inthe Micro-Pulse Lidar Network (MPLNET) as aContributing Network,11-May-15,11-May-00,null,,,
Ames Research Center (ARC),Catholic University of theNorth (UCN),Amendment 4:  Astrobiology FieldInvestigations in the Atacama and AltiplanoRegions of Northern Chile,8-Jun-15,30-Sep-20,null,,,
Jet Propulsion Laboratory (JPL),National Centre for Space Studies (CNES),Implementing Arrangement (IA) BetweenNASA and the Centre National D'EtudesSpatiales (CNES) of France on the SuperCamInstrument for the Mars 2020 Mission,16-Jun-15,30-Jun-24,null,,,
Jet Propulsion Laboratory (JPL),National Institute forAerospace Technology(INTA) The Spanish Centropara el DesarrolloTechnologico Industrial(CDTI),Amendment:  Implementation Agreement (IA)Between NASA Center for the Development ofIndustrial Technology (CDTI) and NationalInstitute of Aerospace Technology (INTA)Concerning Cooperation on the Mars ScienceLaboratory (MSL) Mission,16-Jun-15,31-Dec-25,null,,,
Glenn Research Center at Lewis Field(GRC) Johnson Space Center (JSC),European Space Agency(ESA),Implementing Arrangement (IA) BetweenNASA and the European Space Agency (ESA)Concerning NASA's Provision of a ShortDuration Flight Opportunity in Exchange forGoods and Services related to the Orion Multi-Purpose Crew Vehicle Service Module,25-Jun-15,31-Dec-21,null,,,
Headquarters (HQ),Brazilian Space Agency(AEB),Implementing Arrangement (IA) forCooperation Between NASA and the BrazilianSpace Agency (AEB) of the Federative Republicof Brazil of Brazil in Heliophysics and SpaceWeather Research,30-Jun-15,30-Jun-25,null,,,
Headquarters (HQ),Agencia Espacial Mexicana(AEM),Nonreimbursable Space Act AgreementBetween the Agencia Espacial Mexicana andthe National Aeronautics and SpaceAdministration for Collaboration on theAztechsat-1 Cubesat CommicationsTechnology Demonstration,1-Jul-15,28-Feb-21,null,,,
Johnson Space Center (JSC),Canadian Space Agency(CSA),NASA-Canadian Space Agency (CSA) HighResolution Peripheral Quantitative ComputedTomography (HR-pQCT) International SpaceLife Sciences Working Group (ISLSWG)Agreement,9-Jul-15,31-Dec-20,null,,,
Jet Propulsion Laboratory (JPL),Government of SpainNational Institute forAerospace Technology(INTA),Amendment 2:  Scientific CooperationAgreement Between the United States ofAmerica and the Kingdom of Spain for theNASA Tracking Station,4-Sep-15,17-Nov-24,null,,,
Jet Propulsion Laboratory (JPL),Italian Space Agency (ASI),Earth Observation Research Related toEnvironmental Monitoring andHazard/Disaster Management (COSMO-SkyMed),9-Sep-15,31-Oct-20,null,,,
Goddard Space Flight Center (GSFC),All Nations UniversityCollege in Koforidua(ANUC) of Ghana,Cooperation in the Aerosol Robotic Network(AERONET) with All Nations University Collegein Koforidua Ghana,17-Sep-15,16-Sep-25,null,,,
Goddard Space Flight Center (GSFC),Polytechnic of NamibiaNamibia University ofScience and Technology(NUST),Aerosol Robotic Network (AERONET),25-Sep-15,24-Sep-25,null,,,
Headquarters (HQ),The Ministry of Educationand Human ResourcesTertiary Education andScientific Research of theRepublic of Mauritius,Global Learning and Observations to Benefitthe Environment (GLOBE),5-Oct-15,5-Oct-20,null,,,
All NASA Centers,Government of theKingdom of Sweden,Amendment and Extension 1 of U.S./SwedenFramework Agreement - Exploration and Useof Outer Space for Peaceful Purposes,6-Oct-15,14-Oct-25,null,,,
Glenn Research Center at Lewis Field(GRC),Canadensys (CAC),Annex 1:  Reimbursable Umbrella Space ActAgreement Between NASA and CanadensysAerospace Corporation RegardingEnvironmental Testing of Space ExplorationHardware,13-Oct-15,12-Oct-20,null,,,
Langley Research Center (LaRC),The National Institute ofEnvironmental Research ofthe Republic of Korea(NIER),Korea-United States Air Quality Field Study(KORUS-AQ),14-Oct-15,30-Nov-20,null,,,
Headquarters (HQ) Jet PropulsionLaboratory (JPL),Defense ResearchEstablishment (FFI orForsvarets ForskningInstitutt in Norwegian),Mars 2020 Radar Imagers for Mars'SubsurFAce eXperiment (RIMFAX) Phase B-FAgreement,20-Oct-15,30-Jun-24,null,,,
Goddard Space Flight Center (GSFC),Centre for GeophysicalConsultancy andTechnological Transfer(CGCTT),Aerosol Robotic Network (AERONET),23-Oct-15,22-Oct-25,null,,,
Headquarters (HQ),Israel Space Agency (ISA),Framework Agreement Between NASA andthe Israel Space Agency (ISA) for Cooperationin Aeronautics and the Exploration and Use ofAirspace and Outer Space for PeacefulPurposes,31-Oct-15,13-Oct-25,null,,,
Goddard Space Flight Center (GSFC),Royal Institute ofTechnology (KTH),Amendment:  Gamma Ray Large Area SpaceTelescope Mission (GLAST)/Fermi,2-Nov-15,31-Dec-20,null,,,
Headquarters (HQ) Jet PropulsionLaboratory (JPL),University of Valladolid(UVA),Mars 2020 SuperCam Calibration TargetAgreement,3-Nov-15,30-Jun-24,null,,,
George C. Marshall Space Flight Center(MSFC),Ku Leuven KatholiekeUniversiteit Leuven ofBelgium (KUL),Global Precipitation Measurement (GPM),15-Nov-15,15-Nov-20,null,,,
George C. Marshall Space Flight Center(MSFC),United Kingdom Space Agency (UKSA),Jupiter Icy Moons Explorer (JUICE) Mission -Particle Environments Package (PEP),23-Nov-15,30-Jun-34,null,,,
Johnson Space Center (JSC),European Space Agency(ESA),NASA - European Space Agency (ESA)Implementing Arrangement (IA) for theModification and Delivery of the HexapodPointing System,24-Nov-15,31-Dec-20,null,,,
Headquarters (HQ),European Space Agency(ESA),Advanced Resistive Exercise Device (ARED)Kinematics Project Letter of Agreement,8-Dec-15,1-Dec-20,null,,,
Headquarters (HQ),Vietnam Academy ofScience and Technology ofthe Socialist Republic ofVietnam,Global Learning and Observations to Benefitthe Environment (GLOBE),9-Dec-15,31-Dec-00,null,,,
Ames Research Center (ARC)Headquarters (HQ) Johnson SpaceCenter (JSC),European Space Agency(ESA),NASA and European Space Agency (ESA) Letterof Agreement (LOA) Regarding the Vestibular-Evoked Myogenic Potentials in Microgravity(VEMP),11-Dec-15,31-Dec-20,null,,,
Goddard Space Flight Center (GSFC),German Aerospace Center(DLR),Gamma Ray Large Area Space TelescopeMission (GLAST)/Fermi,16-Dec-15,31-Dec-20,null,,,
Jet Propulsion Laboratory (JPL),German Aerospace Center(DLR),Amendment:  Mars Exploration Rover 2003(MER 2003) Mission - Alpha Particle X-raySpectrometer (APXS),16-Dec-15,31-Dec-20,null,,,
Jet Propulsion Laboratory (JPL),German Aerospace Center(DLR),Mars Exploration Rover 2003 (MER 2003)Mission - Mossbauer Spectrometers,16-Dec-15,31-Dec-20,null,,,
Jet Propulsion Laboratory (JPL),German Aerospace Center(DLR),Amendment:  Mars Exploration Rover (MER2003) Mission - Participating Scientists,16-Dec-15,31-Dec-20,null,,,
Johnson Space Center (JSC),European Space Agency(ESA),Reimbursable Space Act Agreement BetweenNASA and the European Space Agency (ESA)for International Space Station (ISS) CrewSupport Services,18-Dec-15,31-Dec-20,null,,,
Johnson Space Center (JSC),European Space Agency(ESA),Amendment and Extension:  NASA-EuropeanSpace Agency (ESA) Portable PulmonaryFunction System Agreement,18-Dec-15,31-Dec-20,null,,,
Goddard Space Flight Center (GSFC)Headquarters (HQ),Prefeitura de Rio deJaneiro Brazil,Hazard Monitoring and Disaster Response Inand Around Rio de Janeiro Brazil,22-Dec-15,22-Dec-20,null,,,
Headquarters (HQ) Johnson SpaceCenter (JSC),Canadian Space Agency(CSA) Japan AerospaceExploration Agency (JAXA)National SpaceDevelopment Agency ofJapan (NASDA) EuropeanSpace Agency (ESA),Umbrella/Framework Agreement:Arrangement Among the Canadian Space Agency (CSA) the European Space Agency(ESA) NASA and the National SpaceDevelopment Agency of Japan ConcerningInternational Space Life Sciences FlightExperiments on the International SpaceStation,22-Dec-15,31-Dec-20,null,,,
Ames Research Center (ARC),Korea Aerospace ResearchInstitute (KARI),Agreement Between NASA and KoreaAerospace Research Institute (KARI)  forAssociate Membership in the NASA SolarSystem Exploration Research Virtual Institute(SSERVI),29-Dec-15,29-Dec-25,null,,,
Jet Propulsion Laboratory (JPL),National Centre for Space Studies (CNES),Implementing Arrangement (IA) BetweenNASA and the National Centre for Space Studies (CNES) on the Mars Science Laboratory(MSL) Mission,30-Dec-15,31-Dec-20,null,,,
Goddard Space Flight Center (GSFC),German Aerospace Center(DLR),Amendment 1:  Implementing Arrangement(IA) Between NASA and the GermanAerospace Center (DLR) for Cooperation onthe Mars Organic Molecule Analyzer (MOMA)Instrument,4-Jan-16,23-Dec-23,null,,,
Goddard Space Flight Center (GSFC),Hokkaido University(HokuDai),Aerosol Robotic Network (AERONET),6-Jan-16,5-Jan-26,null,,,
Goddard Space Flight Center (GSFC),University of VersailesSaint-Quentin-en-Yvelinesof France,Agreement Between NASA and the Universityof Versailles Saint-Quentin-en-Yvelines forCooperation on a Network for the Detection ofAtmospheric Chemical Change (NDACC)Validation Campaign,11-Jan-16,30-Sep-20,null,,,
Goddard Space Flight Center (GSFC),Taipei Economic andCultural RepresentativeOffice in the United States(TECRO),Amendment:  Agreement Between NASA andthe American Institute in Taiwan (AIT) forCoordination Regarding Normal Operationsand Special Uplink Operations for theFORMOSAT-3 Satellite System,12-Jan-16,30-Jun-25,null,,,
Glenn Research Center at Lewis Field(GRC),Environment Canada,Amendment and Extension 1:  NASA-Environment Canada (EC) Agreement forCooperative Activities Pertaining toAtmospheric Icing Research,22-Jan-16,31-Jan-21,null,,,
Goddard Space Flight Center (GSFC)Headquarters (HQ) Jet PropulsionLaboratory (JPL),The Gabonese Space Agency for Studies andObservations (AGEOS),Memorandum of Understanding (MOU)Between NASA and the Gabonese Space Agency for Studies and Observations of theRepublic of Gabon for Cooperation on theGabon Terrestrial Ecosystems Collaboration,4-Feb-16,31-Oct-21,null,,,
Goddard Space Flight Center (GSFC),Instituto SuperiorPolitecnico da Tundavala(ISPT),Aerosol Robotic Network (AERONET),5-Feb-16,4-Feb-26,null,,,
Ames Research Center (ARC),Swiss International AirLines Limited,Nonreimbursable Space Act AgreementBetween NASA and Swiss International AirLines Limited on Research Studies forImprovement of Aviation Safety and AssuringSafe and Effective Human Systems Integration,9-Feb-16,31-Dec-20,null,,,
Johnson Space Center (JSC),ETH Zurich,International Lunar Sample Loan Agreement,10-Feb-16,31-Oct-20,null,,,
Johnson Space Center (JSC),The Universite Libre deBruxelles,International Lunar Sample Loan Agreement,10-Feb-16,31-Oct-20,null,,,
Johnson Space Center (JSC),University of Manchester,International Lunar Sample Loan Agreement,10-Feb-16,31-Oct-20,null,,,
Johnson Space Center (JSC),University of Munster,International Lunar Sample Loan Agreement,10-Feb-16,31-Oct-20,null,,,
Glenn Research Center at Lewis Field(GRC),Heriot-Watt University,Reimbursable Space Act Agreement BetweenNASA and Heriot-Watt University for theMeasurement of  Q-Band Propagation Data inEdinburgh,4-Mar-16,4-Mar-21,null,,,
Goddard Space Flight Center (GSFC),National Centre forScientific Research (CNRS),Gamma Ray Large Area Space TelescopeMission (GLAST)/Fermi,15-Mar-16,31-Dec-20,null,,,
Johnson Space Center (JSC),The Universite Libre deBruxelles,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),Vrije University Brussels(VUB),International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),Museum Nationald'Histoire Naturelle,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),Australian NationalUniversity (ANU),International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),ETH Zurich,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),Universita di Pisa,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),University of Bern,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),The University of CapeTown,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),Natural History Museum,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),University of Cologne,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),CEREGE,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),University of Bern,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),Kyushu University,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),Lund University,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),CRPG-CNRS,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),The Universite Libre deBruxelles,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Johnson Space Center (JSC),the CNRS Midi-Pyrenees,International Antarctic Meteorite Sample LoanAgreement,18-Mar-16,18-Mar-21,null,,,
Headquarters (HQ),Japan AerospaceExploration Agency (JAXA),Reimbursable Space Act Agreement BetweenNASA and the Japan Aerospace ExplorationAgency (JAXA) for International Space Station(ISS) Crew Support Services,23-Mar-16,31-Dec-24,null,,,
Goddard Space Flight Center (GSFC),St. Petersburg StateUniversity (Russia),Aerosol Robotic Network (AERONET),29-Mar-16,31-Dec-24,null,,,
Goddard Space Flight Center (GSFC),Atomic Energy Commission(CEA),Extension 2:  Gamma Ray Large Area SpaceTelescope Mission (GLAST)/Fermi,15-Apr-16,31-Dec-20,null,,,
Goddard Space Flight Center (GSFC),The Korea Institute ofOcean Science andTechnology  (KIOST),Memorandum of Understanding (MOU)Between NASA and the Korea Institute ofOcean Science and Technology of the Republicof Korea for Cooperation on the United States-Korea Ocean Color Field Study (KORUS-OC),16-Apr-16,31-Oct-20,null,,,
Goddard Space Flight Center (GSFC)Jet Propulsion Laboratory (JPL),German Aerospace Center(DLR),Amendment:  L-Band (DESDynI-Tandem-L)Synthetic Aperture Radar Pre-Phase A,21-Apr-16,31-Dec-20,null,,,
Headquarters (HQ),Korea Advanced Instituteof Science and Technology(KAIST) Korea AerospaceResearch Institute (KARI)Korea Agency forInfrastructure TechnologyAdvancement (KAIA)Korea Astronomy andSpace Science Institute(KASI) KoreaMeteorologicalAdministration (KMA),Framework Agreement Between theGovernment of the United States of Americaand the Government of the Republic of Koreafor Cooperation in Aeronautics and theExploration and Use of Airspace and OuterSpace for Civil and Peaceful Purposes,27-Apr-16,27-Apr-27,null,,,
Goddard Space Flight Center (GSFC),Catholic University ofCameroon (CATUC),Aerosol Robotic Network (AERONET),28-Apr-16,27-Mar-26,null,,,
Goddard Space Flight Center (GSFC)Headquarters (HQ),European Space Agency(ESA),Reimbursable Space Act Agreement BetweenNASA and the European Space Agency (ESA)for Use of NASA's Space Network Tracking andData Relay Satellite System (TDRSS) in Supportof Vega Launches for ESA,24-May-16,24-May-21,null,,,
Goddard Space Flight Center (GSFC),Curtin University ofTechnology,Letter of Agreement Between NASA and CurtinUniversity for Cooperation on Ocean ColorResearch,25-May-16,25-May-21,null,,,
Ames Research Center (ARC),German Aerospace Center(DLR),Extension 2:  Memorandum of Understanding(MOU) Between NASA and the DeutshesZentrum Fur Luft - Und Raumfahrt for theStratospheric Observatory for InfraredAstronomy (SOFIA),2-Jun-16,15-Dec-20,null,,,
Johnson Space Center (JSC),European Space Agency(ESA),Reimbursable Space Act Agreement BetweenNASA and the European Space Agency (ESA)for the Use of NASA's Common Spares Pool(CSP) on the International Space Station (ISS),4-Jun-16,31-Dec-20,null,,,
Glenn Research Center at Lewis Field(GRC),York University,Amendment 2:  Super-Critical Water Oxidation(SCWO) Test Facility Agreement,6-Jun-16,31-Mar-21,null,,,
Headquarters (HQ),United Arab EmiratesSpace Agency (UAESA),Framework Agreement Between theGovernment of the United States of Americaand the Government of the Unite ArabEmirates for Cooperation in Aeronautics andthe Exploration and Use of Airspace and OuterSpace for Peaceful Purposes,12-Jun-16,12-Jun-26,null,,,
All NASA Centers,United Arab EmiratesSpace Agency (UAESA),Implementing Arrangement (IA) BetweenNASA and the United Arab Emirates Space Agency (UAESA) for Cooperation in theExploration of Mars,12-Jun-16,31-Dec-24,null,,,
Ames Research Center (ARC)Headquarters (HQ) Johnson SpaceCenter (JSC),Japan AerospaceExploration Agency (JAXA),Implementing Arrangement:  NASA - JapanAerospace Exploration Agency (JAXA) Letter ofAgreement (Mice Tissue Sharing),17-Jun-16,31-Dec-20,null,,,
Goddard Space Flight Center (GSFC),V.N. Sukachev Institute ofForest Siberian BranchRussian Academy ofSciences (RAS),Siberian Boreal Forest Research in Krasnoyarsk,24-Jun-16,15-Jun-21,null,,,
Headquarters (HQ),Ministry of Education andEconomic Development ofBermuda,Extension 1:  Agreement Between NASA andthe Ministry of Transport of the Governmentof Bermuda for Space Flight Temporary MobileTracking Station,30-Jun-16,30-Jun-26,null,,,
Headquarters (HQ),Mad Science Group (MSG),Extension 1:  Non-Reimbursable Space ActUmbrella Agreement Between the MadScience Group (MSG) of Canada and NASA fora Strategic Alliance to Foster ScienceTechnology Engineering and Mathematics(STEM) Education and Public OutreachActivities,21-Jul-16,22-Jul-21,null,,,
Johnson Space Center (JSC),German Aerospace Center(DLR),Implementing Arrangement (IA) BetweenNASA and German Aerospace Center (DLR) forCooperation on Human ResearchInvestigations Utilizing the Human ExplorationResearch Analog (HERA) Facility,11-Aug-16,1-Nov-21,null,,,
Ames Research Center (ARC),Netherlands Organizationfor Scientific Research(NWO),Astrochemistry and Astrobiology Project (AAP),16-Aug-16,16-Aug-21,null,,,
Johnson Space Center (JSC),HelmholtzZentrumMuenchen,International Lunar Sample Loan Agreement,24-Aug-16,31-Oct-21,null,,,
Johnson Space Center (JSC),Naturhistoriska Riksmuseet,International Lunar Sample Loan Agreement,24-Aug-16,31-Oct-21,null,,,
Johnson Space Center (JSC),Universitat zu Koln,International Lunar Sample Loan Agreement,24-Aug-16,31-Oct-21,null,,,
Goddard Space Flight Center (GSFC)Headquarters (HQ),Japan AerospaceExploration Agency (JAXA)Mitsubishi HeavyIndustries LTD,Reimbursable Space Act Agreement BetweenNASA and The Mitsubishi Heavy IndustriesLTD. (MHI) for NASA Tracking and Data RelaySatellite System (TDRSS) and Support Of TheMHI H-IIA / EMM Launch Vehicle,2-Sep-16,2-Sep-21,null,,,
Goddard Space Flight Center (GSFC),Dibrugarh University,Aerosol Robotic Network (AERONET),7-Sep-16,6-Sep-26,null,,,
Goddard Space Flight Center (GSFC),Universidad de SanFrancisco de Quito (USFQ),Aerosol Robotic Network (AERONET),16-Sep-16,16-Sep-26,null,,,
George C. Marshall Space Flight Center(MSFC),Swedish Institute of SpacePhysics (IRF) SwedishNational Space Board(SNSB),Jupiter Icy Moons Explorer (JUICE) Mission -Particle Environments Package (PEP),20-Sep-16,20-Sep-34,null,,,
Glenn Research Center at Lewis Field(GRC),National Centre for Space Studies (CNES),Amendment 2:  Dispositif pur l'Etude de laCroissance et des Liquides Critiques (DECLIC),21-Sep-16,31-Dec-24,null,,,
