NASA Headquarters (HQ),Advance Space LLC,NRSAA Between NASA and Advance Space LLC Under theSpace Technology Announcement of Competitive Opportunity2019 Advancing Lunar Navigation Technologies to EnableExploration and Commercial Development,7/29/2019,7/29/2021,576800,38.8830649,-77.0162786,40.021558,-105.2177051
NASA Headquarters (HQ),SPACE SYSTEMS LORAL LLC,NRSAA Between NASA and Space Systems  Loral LLC Underthe Space Technology Announcement of CompetitiveOpportunity 2019 Advancing Qualification Protocols of Ultra-lightweight 5-junction Solar Cells Applied to Flexible Solar ArrayPower Modules,7/29/2019,7/29/2021,1097521,38.8830649,-77.0162786,37.30378,-121.87193
NASA Headquarters (HQ),SPACE SYSTEMS LORAL LLC,NRSAA Between NASA and Space Systems Loral LLC Underthe Space Technology Announcement of CompetitiveOpportunity 2019 Advanced Packaging Methods for Next-Generation Reflectors,7/29/2019,7/29/2021,1235438,38.8830649,-77.0162786,37.30378,-121.87193
NASA Headquarters (HQ),Anashpere Inc.,NRSAA Between NASA and Anasphere Inc Under the SpaceTechnology Announcement of Competetive Opportuity 2019.Ground Testing of (Hypersonic Inflatable AerodynamicDecelerator) HIAD Hydrogen Gas Generator,7/29/2019,7/29/2021,458520,38.8830649,-77.0162786,45.7832365,-111.1900336
NASA Headquarters (HQ),Battelle Education,SCIENCE ENGAGEMENT OPPORTUNITIES  FOR THEMARS 2020 PROJECT,6/7/2019,2/28/2021,175163,38.8830649,-77.0162786,39.989692,-83.020688
NASA Headquarters (HQ),Future Engineers LLC,SCIENCE ENGAGEMENT OPPORTUNITIES  FOR THEMARS 2020 PROJECT,6/10/2019,2/28/2021,175163,38.8830649,-77.0162786,37.3146528,-122.0407278
NASA Headquarters (HQ),Mercy Corps,Utilizing Earth Observations for Humanitarian and DevelopmentActivities,3/29/2019,3/29/2022,552379,38.8830649,-77.0162786,45.5228009,-122.670969
NASA Headquarters (HQ),Evergreen Exhibitions,Above and Beyond Touring Exhibit,3/29/2019,3/28/2024,10109,38.8830649,-77.0162786,29.506954,-98.466607
NASA Headquarters (HQ),Mercy Corps,Utilizing Earth Observations for Humanitarian and DevelopmentActivities,3/29/2019,3/29/2022,null,38.8830649,-77.0162786,45.5228009,-122.670969
NASA Headquarters (HQ),American Geophysical Union,Cooperate on Planning AbSciCon 2019,6/4/2019,6/3/2021,209070,38.8830649,-77.0162786,38.9146133,-77.0452025
NASA Headquarters (HQ),CONSERVATION INTERNATIONAL,Freshwater Health Index,2/22/2018,2/22/2021,251076,38.8830649,-77.0162786,38.8556199,-77.048901
NASA Headquarters (HQ),CONSERVATION INTERNATIONAL,Natural Capital and Ecosystem Accounting,2/22/2018,2/22/2021,618888,38.8830649,-77.0162786,38.8556199,-77.048901
NASA Headquarters (HQ),CONSERVATION INTERNATIONAL,Assessing Ecosystem Services and Health,2/22/2018,2/22/2021,null,38.8830649,-77.0162786,38.8556199,-77.048901
NASA Headquarters (HQ),ASTROBOTIC TECHNOLOGY INC,STMD- ACO: Software Defined Reliability for Mission CriticalOperations,11/9/2017,11/9/2020,322017,38.8830649,-77.0162786,40.4502574,-80.0202015
NASA Headquarters (HQ),Google Inc,Annex 2 - Google Virtual Reality for Public Engagement,10/16/2017,10/16/2022,35470,38.8830649,-77.0162786,40.7407891,-74.0020778
NASA Headquarters (HQ),American Girl Brands LLC,American Girl Collaboration,10/7/2016,10/7/2021,null,38.8830649,-77.0162786,43.1017938,-89.5300381
NASA Headquarters (HQ),Google Inc,Google Expeditions Annex,9/15/2016,9/14/2021,37221,38.8830649,-77.0162786,40.7407891,-74.0020778
NASA Headquarters (HQ),Google Inc,Google Education and Public Engagement Umbrella,9/15/2016,9/14/2021,null,38.8830649,-77.0162786,40.7407891,-74.0020778
NASA Headquarters (HQ),World Book Inc.,NIAC - World Book Inc. Agreement,8/13/2015,8/13/2020,14991,38.8830649,-77.0162786,41.88538,-87.632882
NASA Headquarters (HQ),The Conrad Foundation,Conrad Foundation Umbrella,12/13/2013,12/13/2021,null,38.8830649,-77.0162786,34.15262,-118.804791
NASA Headquarters (HQ),York Space Systems,Low Earth Orbit SounderSat Mission Concept Study,6/10/2020,3/10/2021,null,38.8830649,-77.0162786,39.7449018,-105.0091335
NASA Headquarters (HQ),UNIVERSITY OF ARIZONA,Instrument Feasibility Study for Greenhouse Gas Detection,6/3/2020,6/3/2021,null,38.8830649,-77.0162786,32.2318851,-110.9501094
NASA Headquarters (HQ),ASTROBOTIC TECHNOLOGY INC,Deep Space Network Services Support,4/15/2020,2/15/2022,null,38.8830649,-77.0162786,40.4502574,-80.0202015
NASA Headquarters (HQ),PaR Systems LLC,Piezoelectric Percussive Augmenter of Rotary Drill (PARoD) forSampling Cores from Fuel Debris – Phase 2,1/31/2020,1/31/2023,null,38.8830649,-77.0162786,31.1323319,-81.4828294
NASA Headquarters (HQ),LOUISIANA STATE UNIVERSITY,Synthetic Aperture Radar Interferometry (InSAR) Evaluation inSupport of Louisiana Regional Geospatial Modeling,12/16/2019,9/30/2023,null,38.8830649,-77.0162786,30.4132579,-91.1800023
NASA Headquarters (HQ),JOHNS HOPKINS UNIVERSITY / APPLIEDPHYSICS LAB,Augmented Reality Computer-Aided Design Visualizations,9/10/2019,1/10/2022,null,38.8830649,-77.0162786,39.163054,-76.8999609
NASA Headquarters (HQ),Photon Spot Inc.,Superconducting Nanowire Single Photon Detector TechnologyDevelopment,3/27/2019,4/27/2022,null,38.8830649,-77.0162786,34.1446006,-118.0026205
NASA Headquarters (HQ),HARRIS CORP,Navigation Technology Satellite-3 Geosynchronous Earth OrbitExperiment,4/10/2019,4/10/2023,null,38.8830649,-77.0162786,41.779849,-88.157202
NASA Headquarters (HQ),Tendeg LLC,Cubesat-Based Polarimetric Passive Microwave Radiometerfor Ocean Vector Winds Measurements,6/13/2019,6/13/2021,null,38.8830649,-77.0162786,39.969406,-105.1166411
NASA Headquarters (HQ),THE AEROSPACE CORPORATION,EMPIRICAL STUDIES OF RADIATION DAMAGE TOSPACECRAFT ELECTRONICS AND MATERIALS,5/17/2019,5/17/2024,null,38.8830649,-77.0162786,38.7786804,-104.6966866
NASA Headquarters (HQ),The George Washington University,Data Science Biomarker Technologies for the InformationTechnology for Cancer Research Program,11/14/2018,11/14/2021,null,38.8830649,-77.0162786,38.8997145,-77.0485992
NASA Headquarters (HQ),Beckman Research Institute of the City ofHope,Develop Generalized Newton-Euler Inverse Mass Operator(GNEIMO) Algorithms Methodology and Software for InternalCoordinate Molecular Dynamics of Bio-Molecular Systems,11/29/2017,11/29/2021,null,38.8830649,-77.0162786,34.1408898,-117.9914255
NASA Headquarters (HQ),GeoOptics Inc.,GeoOptics for Advanced Gravity Mapping and CrosslinkOccultation,7/26/2017,2/28/2022,null,38.8830649,-77.0162786,34.149564,-118.16225
NASA Headquarters (HQ),Fermi Research Alliance LLC,Science Infrastructure for the Dark Energy Survey to Identifythe Physical Mechanism Causing the Accelerated Expansion ofthe Universe,5/2/2018,11/1/2020,null,38.8830649,-77.0162786,38.904951,-77.0440066
NASA Headquarters (HQ),Raytheon Vision Systems,New Vital Infrared Sensor Technology Acceleration (VISTA)Industry Consortium with multiple Indusry Parnters (FLIR L-3Communications Cincinnati Electronics Lockheed MartinCorporation Northrop Grumman Corporation and Raytheon)to condudt research on infrared (IR) detectors.,7/12/2017,7/12/2022,null,38.8830649,-77.0162786,34.4309349,-119.8645592
NASA Headquarters (HQ),Gas Technology Institute,Support in Developing a Methane Mitigation ThermoelectricGenerator,5/4/2017,11/29/2020,null,38.8830649,-77.0162786,42.0197448,-87.9220352
NASA Headquarters (HQ),Opto-Knowledge Systems Inc.,National Oceanographic and Atmospheric Administration(NOAA) Small Business Innovation Research (SBIR)Subcontract – Opto-Knowledge Systems Inc (OKSI) – CapillaryAbsorption Spectrometer for In-Situ Underwater Gas Analysis,8/24/2016,8/31/2021,null,38.8830649,-77.0162786,33.8510785,-118.2870928
NASA Headquarters (HQ),RKI Instruments,Methane Sniffer Commercialization,3/29/2016,2/28/2022,null,38.8830649,-77.0162786,37.5994922,-122.0360655
NASA Headquarters (HQ),Direct Electron LP,BSI Development for Scientific CMOS Image Sensors,6/21/2016,1/31/2021,null,38.8830649,-77.0162786,32.9572157,-117.097841
NASA Headquarters (HQ),California Department of Water Resources,Subseasonal Prediction of Atmospheric Rivers and the MaddenJulian Oscillation for Water Management in California,6/14/2016,8/31/2021,null,38.8830649,-77.0162786,38.5756553,-121.4972001
NASA Headquarters (HQ),Skull Base Institute,Development of 3D-Multi-Angle Rear-Viewing Endoscopic Tool(3D-MARVEL) - Phase 3 Clinical-Trial-Ready Prototype,1/26/2016,1/31/2021,null,38.8830649,-77.0162786,34.0741081,-118.3808825
NASA Headquarters (HQ),Alacron Inc.,Superlattice Doped Imaging Detectors addresses advanceddevelopment and technology transfer of back-illuminatedcomplementary metal-oxide semiconductor (CMOS) imagingdetectors using multilayer doping and antireflection (AR)coating technologies for Alacron Inc..,8/28/2014,12/27/2020,null,38.8830649,-77.0162786,34.1054147,-117.9491383
NASA Headquarters (HQ),Space Exploration Technologies,SURFACE CHEMICAL AND MATERIALS ANALYSIS OFSPACECRAFT HARDWARE,9/26/2012,12/31/2020,null,38.8830649,-77.0162786,31.4114584,-97.432647
NASA Headquarters (HQ),The Boeing Company,Ionizing Radiation Evaluation of Materials and SemiconductorDevices,5/16/2012,4/1/2021,null,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),UNIVERSITY OF TEXAS,Collaboration in Robotics Technology,4/10/2020,3/10/2025,130206,38.8830649,-77.0162786,30.2849185,-97.7340567
NASA Headquarters (HQ),Techshot Inc.,Techshot Commercial Resource Request,5/20/2020,5/20/2022,null,38.8830649,-77.0162786,38.352034,-85.941911
NASA Headquarters (HQ),TECHSHOT INC,TECHSHOT ISS RESEARCH HARDWARE,5/29/2020,5/29/2025,24483,38.8830649,-77.0162786,38.352034,-85.941911
NASA Headquarters (HQ),Adidas America Inc,COLLABORATION ON ADVANCED MATERIALS ANDTECHNOLOGIES,6/16/2020,6/16/2025,null,38.8830649,-77.0162786,45.5599584,-122.6948246
NASA Headquarters (HQ),WOUNDED WARRIOR PROJECT,HOUSTON SOLDIER RIDE,3/31/2020,3/31/2025,7270,38.8830649,-77.0162786,29.5495066,-95.0844749
NASA Headquarters (HQ),JACOBS TECHNOLOGY INC,AMENDMENT NO. 03 TO ANNEX NO. 03 FOR THE NON-GOVERNMENT USE OF THE NASA JOHNSON SPACECENTER ENGINEERING DIRECTORATE VIBRATIONACOUSTIC THERMAL & VACUUM ELECTROMAGNETICINTERFERENCE (EMI) ANTENNA TEST ANDMANUFACTURING FACILITIES,2/11/2020,4/30/2022,null,38.8830649,-77.0162786,38.9368485,-77.4282798
NASA Headquarters (HQ),MERIDIAN HEALTH SYSTEMS,MICROWAVE TISSUE SOLDERING FOR WOUND CLOSURE,4/6/2020,4/6/2022,null,38.8830649,-77.0162786,40.4092765,-74.1938108
NASA Headquarters (HQ),Texas A&M Engineering Experiment Station,Collaborative Research in Hypersonic Flow Physics,2/18/2020,2/18/2022,16371,38.8830649,-77.0162786,30.61731,-96.299135
NASA Headquarters (HQ),NANORACKS LLC,CONDUCT COMMERCIAL ACTIVITIES ON THEINTERNATIONAL SPACE STATION: NANORACKS,12/18/2019,12/18/2021,null,38.8830649,-77.0162786,29.5484428,-95.1193618
NASA Headquarters (HQ),BLUE ORIGIN LLC,Advanced Development of Main Engine Igniter,2/8/2020,2/8/2021,null,38.8830649,-77.0162786,47.4098674,-122.2393183
NASA Headquarters (HQ),TEXAS INSTRUMENTS INC,ISS 20th Anniversary Student Challenge,3/20/2020,3/20/2021,160053,38.8830649,-77.0162786,33.5646836,-96.6075035
NASA Headquarters (HQ),TEXAS INSTRUMENTS INC,Strategic Alliance for STEM Engagement and OutreachActivities,3/17/2020,3/17/2025,null,38.8830649,-77.0162786,33.5646836,-96.6075035
NASA Headquarters (HQ),Alpha Space Test and Research AllianceLLC,CONDUCT COMMERCIAL ACTIVITIES ON THEINTERNATIONAL SPACE STATION,12/18/2019,12/18/2021,null,38.8830649,-77.0162786,29.550674,-95.1178774
NASA Headquarters (HQ),Cubic Corporation,WB-57 Support of Cubic HALO,4/29/2020,4/28/2021,null,38.8830649,-77.0162786,38.8620241,-77.0498376
NASA Headquarters (HQ),UNIVERSITY OF ILLINOIS,Aero-capture and Atmospheric Entry Descent and LandingGuidance Navigation and Control (GN&C),2/28/2020,2/28/2025,29056,38.8830649,-77.0162786,40.1019523,-88.2271615
NASA Headquarters (HQ),University of Houston-Clear Lake,Annex to Umbrella for Collaborative Research TechnologyTransfer and Education Activities,11/20/2019,11/20/2020,2139,38.8830649,-77.0162786,29.5806694,-95.0990951
NASA Headquarters (HQ),FAIRCOUNT MEDIA GROUP,International Space Station 20 Years of Continuous HumanPresence in Space Magazine,2/12/2020,5/12/2021,4504,38.8830649,-77.0162786,27.9526133,-82.5274709
NASA Headquarters (HQ),UNIVERSITY OF TEXAS,Hypersonic Environment and Material Response Testing andResearch,3/10/2020,3/10/2025,81372,38.8830649,-77.0162786,30.2849185,-97.7340567
NASA Headquarters (HQ),UNIVERSITY OF TEXAS,Collaborative Research Technology Transfer Education andOutreach Activities,3/10/2020,3/10/2025,null,38.8830649,-77.0162786,30.2849185,-97.7340567
NASA Headquarters (HQ),HOUSTON INDEPENDENT SCHOOLDISTRICT,Annex to existing umbrella  - Collaboration for STEMEngagement Education and Community Outreach Activities,11/15/2019,8/27/2023,null,38.8830649,-77.0162786,29.727312,-95.3520876
NASA Headquarters (HQ),WILLIAM MARSH RICE UNIVERSITY,HUMANOID ROBOTICS AND RELATED TECHNOLOGIES,3/10/2020,3/10/2025,null,38.8830649,-77.0162786,29.7173941,-95.4018312
NASA Headquarters (HQ),WILLIAM MARSH RICE UNIVERSITY,COLLABORATIVE TECHNOLOGY DEVELOPMENTINNOVATION AND RESEARCH,3/10/2020,3/10/2025,null,38.8830649,-77.0162786,29.7173941,-95.4018312
NASA Headquarters (HQ),NANORACKS LLC,OPERATION OF THE NANORACKS SYSTEM ABOARD THEINTERNATIONAL SPACE STATION,7/31/2019,7/31/2024,24597,38.8830649,-77.0162786,29.5484428,-95.1193618
NASA Headquarters (HQ),Science Applications InternationalCorporation,Annex 1 between NASA JSC and SAIC for Testing in the RITF,2/10/2020,2/10/2025,null,38.8830649,-77.0162786,32.9945549,-117.0795729
NASA Headquarters (HQ),Science Applications InternationalCorporation,Reimbursable Umbrella Agreement between NASA JSC andSAIC,2/10/2020,2/10/2025,null,38.8830649,-77.0162786,32.9945549,-117.0795729
NASA Headquarters (HQ),GENERAL MOTORS LLC,Battery Analysis and Testing,1/27/2020,1/27/2021,null,38.8830649,-77.0162786,42.6603953,-83.283738
NASA Headquarters (HQ),GENERAL MOTORS LLC,Engineering Analysis and Testing for Advanced TechnologyDevelopment,1/27/2020,1/27/2025,null,38.8830649,-77.0162786,42.6603953,-83.283738
NASA Headquarters (HQ),NORTHROP GRUMMAN SYSTEMSCORPORATION,BATTLEFIELD AIRBORNE COMMUNICATIONS NODE(BACN) JOINT URGENT OPERATIONAL NEED (JUON)PROGRAM,8/1/2019,12/17/2020,null,38.8830649,-77.0162786,34.173207,-118.5941641
NASA Headquarters (HQ),Smart Information Flow Technologies,Monitoring Emergent Duress Under Long Lasting Allostasis(MEDULLA),11/3/2019,11/3/2021,null,38.8830649,-77.0162786,44.981352,-93.271804
NASA Headquarters (HQ),Manned Space Flight Education FoundationInc.,NON-REIMBURSBLE SAA WITH MANNED SPACEFLIGHTEDUCATION FOUNDATION INC. FOR COLLABORATIVEEDUCATION AND OUTREACH ACTIVITIES,7/15/2019,7/15/2024,3095,38.8830649,-77.0162786,29.5518461,-95.0982892
NASA Headquarters (HQ),Texas A&M Engineering Experiment Station,Student Projects Derived from NBL Analysis and Design Cases,6/3/2019,6/3/2021,2763,38.8830649,-77.0162786,30.61731,-96.299135
NASA Headquarters (HQ),Underwriters Laboratories Inc.,Battery Analysis and Testing,7/3/2019,7/3/2021,null,38.8830649,-77.0162786,33.0088657,-96.6699273
NASA Headquarters (HQ),Underwriters Laboratories Inc.,Engineering Analysis and Testing for Advanced TechnologyDevelopment,7/3/2019,7/3/2024,null,38.8830649,-77.0162786,33.0088657,-96.6699273
NASA Headquarters (HQ),UNIVERSITY OF WASHINGTON,Mental Modes Cycles,5/29/2019,5/29/2021,null,38.8830649,-77.0162786,47.6553351,-122.3035199
NASA Headquarters (HQ),Houston Exponential,Cooperative Community Outreach Activities,6/6/2019,6/6/2024,227792,38.8830649,-77.0162786,29.752018,-95.3756381
NASA Headquarters (HQ),Axiom Space Inc.,Flight Operations Directorate Axiom Training,9/23/2019,8/27/2024,null,38.8830649,-77.0162786,37.3681739,-79.2509564
NASA Headquarters (HQ),Axiom Space Inc.,Low-Earth Orbit Commercial Development Utilizing the ISS,8/27/2019,8/27/2024,null,38.8830649,-77.0162786,37.3681739,-79.2509564
NASA Headquarters (HQ),Microsoft Corporation,ANNEX NUMBER 7 For Inquiry and Project-based Activities toVisualize Data Across STEM Subjects,6/19/2019,6/19/2021,60488,38.8830649,-77.0162786,38.9328641,-94.7019632
NASA Headquarters (HQ),SGT LLC,NASA JSC/SGT Vendor Partner Agreement,9/10/2019,9/10/2024,null,38.8830649,-77.0162786,34.5121037,-91.5466059
NASA Headquarters (HQ),UNIVERSITY OF HOUSTON,University of Houston Prototype Translation Hand Controller,11/5/2018,11/5/2020,2106,38.8830649,-77.0162786,29.7199489,-95.3422334
NASA Headquarters (HQ),UNIVERSITY OF HOUSTON,SAA with University of Houston for Collaborative ResearchTechnology Transfer Education and Outreach Activities,11/5/2018,11/5/2023,null,38.8830649,-77.0162786,29.7199489,-95.3422334
NASA Headquarters (HQ),Ben Barber Innovation Academy,High School Students United with NASA to Create Hardware(HUNCH) Program,10/3/2018,10/2/2023,14111,38.8830649,-77.0162786,32.5926013,-97.1599136
NASA Headquarters (HQ),N-SCIENCE INC,Asteroid Exploration Mission Concept Development,8/20/2019,8/20/2022,15126,38.8830649,-77.0162786,39.7559719,-105.2213777
NASA Headquarters (HQ),UNIVERSITY OF TEXAS,Non-reimbursable Space Act Agreement Between University ofTexas Medical Branch and the National Aeronautics and SpaceAdministration NASA Lyndon B. Johnson Space Center forUTMB Aerospace Medicine Experience at NASA,9/3/2019,12/10/2020,129966,38.8830649,-77.0162786,30.2849185,-97.7340567
NASA Headquarters (HQ),Ross Aviation Operations LLC,"A/M32A-60 ""Dash 60"" Jet Starter Loan to Ross Aviation",10/3/2018,10/2/2023,5950,38.8830649,-77.0162786,39.711545,-104.949105
NASA Headquarters (HQ),SOUTHWEST RESEARCH INSTITUTE,Commercialization of NASA’s NASGRO software,11/21/2018,11/21/2023,196654,38.8830649,-77.0162786,35.4376635,-97.4227571
NASA Headquarters (HQ),Microsoft Corporation,Annex 5 to Non-Reimbursable Space Act Umbrella Agreementbetween the National Aeronautics and Space AdministrationLyndon B. Johnson Space Center and Microsoft Corporation forStrategic Alliance for STEM Education Activities,2/12/2018,2/12/2021,14640,38.8830649,-77.0162786,38.9328641,-94.7019632
NASA Headquarters (HQ),Alvin High School,For Students Collaborating with NASA to Produce Hardware orOther Useful Products under the High School Students Unifiedwith NASA to Create Hardware (HUNCH) Program,9/20/2018,9/19/2023,57440,38.8830649,-77.0162786,29.417473,-95.253153
NASA Headquarters (HQ),Microsoft Corporation,Annex 4 to Non-Reimbursable Space Act Umbrella Agreementbetween the National Aeronautics and Space AdministrationLyndon B. Johnson Space Center and Microsoft Corporation forStrategic Alliance for STEM Education Activities,2/12/2019,2/12/2022,193256,38.8830649,-77.0162786,38.9328641,-94.7019632
NASA Headquarters (HQ),Texas A&M Engineering Experiment Station,NASA JSC ENGINEERING/TEES FOR COLLABORATIVERESEARCH TECHNOLOGY TRANSFER EDUCATION ANDOUTREACH ACTIVITIES,7/9/2018,7/9/2020,36891,38.8830649,-77.0162786,30.61731,-96.299135
NASA Headquarters (HQ),University of Houston-Clear Lake,Annex 1 for Collaborative Research Technology Transfer andEducation Activities,8/27/2019,8/27/2021,8139,38.8830649,-77.0162786,29.5806694,-95.0990951
NASA Headquarters (HQ),University of Houston-Clear Lake,Umbrella for Collaborative Research Technology Transfer andEducation Activities,8/20/2019,8/20/2024,null,38.8830649,-77.0162786,29.5806694,-95.0990951
NASA Headquarters (HQ),THE REGENTS OF THE UNIVERSITY OFCOLORADO,Life and Microgravity Science Research Support,5/8/2019,5/7/2022,24037,38.8830649,-77.0162786,39.7452143,-104.9831072
NASA Headquarters (HQ),Rocklin Unified School,HIGH SCHOOL STUDENTS COLLABORATING WITH NASATO PRODUCE HARDWARE OR OTHER USEFULPRODUCTS UNDER THE HUNCH PROGRAM,5/8/2018,5/8/2023,12603,38.8830649,-77.0162786,38.7992507,-121.2511908
NASA Headquarters (HQ),BAY AREA EMERGENCY RESPONDERS,RECIPROCAL USE OF EMERGENCY OPERATIONSCENTERS,6/12/2018,6/12/2021,18333,38.8830649,-77.0162786,37.759704,-122.238362
NASA Headquarters (HQ),BIGELOW AEROSPACE,NON-REIMBURSABLE TO LOW-EARTH ORBITCOMMERCIAL DEVELOPMENT,3/30/2018,3/29/2023,98558,38.8830649,-77.0162786,36.2107038,-115.1659954
NASA Headquarters (HQ),Samsung Electronics USA,Virtual Reality Systems,10/23/2018,10/23/2021,null,38.8830649,-77.0162786,40.8500932,-74.0126959
NASA Headquarters (HQ),Hawthorne High School,Students Collaborating with NASA to Produce Haardware orOther Useful Products Under the High School Students Unitedwith NASA to Create Hardware (HUNCH) Program,3/23/2018,3/22/2023,33644,38.8830649,-77.0162786,33.9173288,-118.3631462
NASA Headquarters (HQ),Alief Independent School District,Students Collaborating with NASA to Produce Hardware orOther Useful Products Under the High School Students Unitedwith NASA to Create Hardware (HUNCH) Program,1/18/2018,1/18/2023,112831,38.8830649,-77.0162786,29.6947115,-95.5827334
NASA Headquarters (HQ),THE BOEING COMPANY,WB-57 Technology Demonstrator Platform,2/14/2018,2/13/2022,null,38.8830649,-77.0162786,38.7505278,-90.3469121
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Commercial Space Launch Vehicle Mission Insight,2/16/2018,10/2/2021,null,38.8830649,-77.0162786,39.578861,-104.8776511
NASA Headquarters (HQ),UNITED LAUNCH ALLIANCE LLC,Commercial Space Launch Vehicle Developments,2/5/2018,2/5/2023,null,38.8830649,-77.0162786,39.578861,-104.8776511
NASA Headquarters (HQ),BAY AREA HOUSTON ECONOMICPARTNERSHIP,COOPERATIVE AND COMMUNITY OUTREACH ACTIVITIES,10/17/2017,10/16/2022,145128,38.8830649,-77.0162786,29.5495432,-95.0919382
NASA Headquarters (HQ),NORTH CAROLINA STATE UNIVERSITY,Annex 2 to Collaborative Aerospace Research Developmentand Testing Opportunities,10/13/2017,10/13/2021,17165,38.8830649,-77.0162786,35.7846633,-78.6820946
NASA Headquarters (HQ),Industrial Fabrics Association International,Umbrella Space Act Agreement Industrial Fabrics AssociationInternational (IFAI) Exposition,8/2/2018,8/2/2023,null,38.8830649,-77.0162786,45.0068775,-93.1760167
NASA Headquarters (HQ),Fairport Central School District,High School Students Collaborating with NASA to ProduceHardware or Other Useful Products Under the HUNCHProgram,11/1/2017,10/31/2022,40412,38.8830649,-77.0162786,43.0745542,-77.4013403
NASA Headquarters (HQ),Microsoft Corporation,Non-Reimbursable Space Act Umbrella Agreement betweenthe National Aeronautics and Space Administration Lyndon B.Johnson Space Center and Microsoft Corporation for StrategicAlliance for STEM Education Activities,2/6/2018,2/5/2023,null,38.8830649,-77.0162786,38.9328641,-94.7019632
NASA Headquarters (HQ),Raytheon Intelligence Information andServices,Annex 5 Authorizing Clean Room Animation Manufacturingand Other General Commercialization Activities Under theNeutral Buoyancy Laboratory (NBL) Operations Contract (NOC),10/18/2017,9/30/2022,null,38.8830649,-77.0162786,39.7944394,-86.0599702
NASA Headquarters (HQ),Raytheon Intelligence Information andServices,Annex 4 Authorizing Support for Department of Defense Divingand Other Commercialization Activities Under the NeutralBuoyancy Laboratory (NBL) Operations Contract (NOC),9/27/2017,9/30/2022,null,38.8830649,-77.0162786,39.7944394,-86.0599702
NASA Headquarters (HQ),Raytheon Intelligence Information andServices,Annex 3 Authorizing Remotely Operated Vehicles (ROV) andAutonomous Underwater Vehicles (AUV) CommercializationActivities Under the Neutral Buoyancy Laboratory (NBL)Operations Contract (NOC),9/27/2017,9/30/2022,null,38.8830649,-77.0162786,39.7944394,-86.0599702
NASA Headquarters (HQ),Raytheon Intelligence Information andServices,Annex 2 Authorizing Non-Destructive TestingCommercialization Activities Under the Neutral BuoyancyLaboratory  (NBL) Operations Contract (NOC),9/27/2017,9/30/2022,null,38.8830649,-77.0162786,39.7944394,-86.0599702
NASA Headquarters (HQ),Raytheon Intelligence Information andServices,Umbrella Agreement Authorizing Commercialization ActivitiesUnder the Neutral Buoyancy Laboratory (NBL) OperationsContract (NOC) Contract,9/27/2017,9/30/2022,null,38.8830649,-77.0162786,39.7944394,-86.0599702
NASA Headquarters (HQ),ULSTER COUNTY BOARD OFCOOPERATIVE EDUCATIONAL SERVICES,ULSTER COUNTY BOARD OF COOPERATIVEEDUCATIONAL SERVICES FOR HIGH SCHOOL STUDENTSCOLLABORATING WITH NASA TO PRODUCE HARDWAREOR OTHER USEFUL PRODUCTS UNDER THE HUNCHPROGRAM,10/13/2017,10/12/2022,50182,38.8830649,-77.0162786,41.8623834,-73.9947563
NASA Headquarters (HQ),St. Mary`s County Public Schools,St. Mary`s County Public Schools for High School StudentsCollaborating with NASA to Produce Hardware or Other UsefulProducts Under the HUNCH Program,10/26/2017,10/26/2022,40783,38.8830649,-77.0162786,38.3403431,-76.5950555
NASA Headquarters (HQ),Saint John Valley Technology Center,Saint John Valley Technology Center for StudentsCollaborating with NASA to Produce Hardware or Other UsefulProducts Under the HUNCH Program,11/27/2017,11/26/2022,24299,38.8830649,-77.0162786,47.2777135,-68.4241895
NASA Headquarters (HQ),Underwriters Laboratories Inc.,RSAA BETWEEN NASA JSC AND UNDERWRITERS LABSFOR SAFETY EVALUTION DURING OVERLOAD ANDEXTERNAL SHORT BATTERY TESTING,8/17/2017,8/17/2020,null,38.8830649,-77.0162786,33.0088657,-96.6699273
NASA Headquarters (HQ),Kinetic Pressure Control,Safety Reliability and Engineering Analysis of PyrotechnicTechnologies for Use in the Oil and Gas Industry,7/31/2017,7/31/2020,null,38.8830649,-77.0162786,29.8781032,-95.5969848
NASA Headquarters (HQ),Shell International Exploration & ProductionCompany,Safety Reliability and Engineering Analysis for Deep WaterDrilling Projects,2/16/2017,5/16/2022,null,38.8830649,-77.0162786,29.7877805,-95.6078228
NASA Headquarters (HQ),Bay Area Houston Advanced TechnologyConsortium,Failure Analysis,2/7/2017,2/7/2022,null,38.8830649,-77.0162786,29.550198,-95.092969
NASA Headquarters (HQ),Bay Area Houston Advanced TechnologyConsortium,NASA Safety Training Center Classes,2/7/2017,2/7/2022,null,38.8830649,-77.0162786,29.550198,-95.092969
NASA Headquarters (HQ),Bay Area Houston Advanced TechnologyConsortium,Technology Partnerships,2/7/2017,2/7/2022,null,38.8830649,-77.0162786,29.550198,-95.092969
NASA Headquarters (HQ),Houston Livestock Show & Rodeo,NONREIMBURSABLE SPACE ACT AGREEMENT BETWEENTHE NATIONAL AERONAUTICS AND SPACEADMINISTRATION LYNDON B. JOHNSON SPACE CENTERAND HOUSTON LIVESTOCK SHOW & RODEO FORCOMMUNITY RELATIONS AND EDUCATION OUTREACHACTIVITIES,3/17/2017,3/16/2022,90898,38.8830649,-77.0162786,29.6868912,-95.4087303
