NASA Armstrong Flight Research Center,Barron Associates Inc,Active Flow Control with Adaptive Design Techniques for Improved Aircraft Safety Phase I,1/1/2005,12/31/2005,99823,34.9501884,-117.8877472,38.075131,-78.495782,Small Business Technology Transfer
NASA Armstrong Flight Research Center,Barron Associates Inc,Active Flow Control with Adaptive Design Techniques for Improved Aircraft Safety Phase II,1/1/2005,12/31/2005,599857.44,34.9501884,-117.8877472,38.075131,-78.495782,Small Business Technology Transfer
NASA Langley ReseNASA Ames Research Centerh Center,Barron Associates Inc,Damage Adaptation Using Integrated Structural Propulsion and Aerodynamic Control Phase II,1/1/2006,12/31/2006,599982,37.0862472,-76.3808799,38.075131,-78.495782,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Barron Associates Inc,Real-Time Adaptive Algorithms for Flight Control Diagnostics and Prognostics Phase II,1/1/2006,12/31/2006,599926,37.0862472,-76.3808799,38.075131,-78.495782,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Barron Associates Inc,A Verification and Validation Tool for Diagnostic Systems Phase I,1/1/2007,12/31/2007,99999,37.0862472,-76.3808799,38.075131,-78.495782,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Barron Associates Inc,Validation Tools and Methods for Diagnostic Systems Phase II,1/1/2007,12/31/2007,599988,37.0862472,-76.3808799,38.075131,-78.495782,Aeronautics Rese NASA Ames Research Centerh
NASA Ames Research Center,Barron Associates Inc,Robust Switching Control for Hypersonic Vehicles Phase I,1/1/2008,12/31/2008,99879,37.4088657,-122.064426,38.075131,-78.495782,Aeronautics Rese NASA Ames Research Centerh
NASA Glenn ReseNASA Ames Research Centerh Center,Barron Associates Inc,Tactile Data Entry System Phase I,1/1/2009,12/31/2009,99938,41.4161008,-81.858251,38.075131,-78.495782,Space Operations
NASA Glenn ReseNASA Ames Research Centerh Center,Barron Associates Inc,DARWIN-HC: Phase I,1/1/2009,12/31/2009,99991,41.4161008,-81.858251,38.075131,-78.495782,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Barron Associates Inc,A Software-Assurance Design Approach for NextGen Enabling Technologies Phase I,1/1/2009,12/31/2009,99939,37.0862472,-76.3808799,38.075131,-78.495782,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Barron Associates Inc,Hardware Demonstration of a Joint Human/Automated Upset Recovery System Phase I,1/1/2009,12/31/2009,99904,37.0862472,-76.3808799,38.075131,-78.495782,Aeronautics Rese NASA Ames Research Centerh
NASA Jet Propulsion Laboratory,Bear Technologies LLC,High Torque Direct Drive Electric Motor Phase II,1/1/2009,12/31/2009,597439,34.2013081,-118.1713944,33.0087442,-96.6918988,Science
NASA Jet Propulsion Laboratory,Bear Technologies LLC,Surface Abrasion Tool Phase I,1/1/2012,12/31/2012,123740,34.2013081,-118.1713944,33.0087442,-96.6918988,Science
NASA Jet Propulsion Laboratory,Bear Technologies LLC,High Temperature Bell Motor Phase I,1/1/2012,12/31/2012,197926,34.2013081,-118.1713944,33.0087442,-96.6918988,Science
NASA Ames Research Center,Tellus Applied Sciences Inc,Enhancing the efficiency of Climate and Weather Simulation in High Performance Computing Environments Phase I,1/1/2011,12/31/2011,124169,37.4088657,-122.064426,37.362479,-76.696147,Science
NASA Langley ReseNASA Ames Research Centerh Center,GATS Inc,Digital Array Gas Radiometer (DAGR) Phase I,1/1/2008,12/31/2008,99956,37.0862472,-76.3808799,37.093856,-76.473317,Science
NASA Langley ReseNASA Ames Research Centerh Center,GATS Inc,Digital Array Gas Radiometer (DAGR) Phase II,1/1/2008,12/31/2008,599737,37.0862472,-76.3808799,37.093856,-76.473317,Science
NASA Langley ReseNASA Ames Research Centerh Center,Black Laboratories LLC,Modeling-Based Processing of Al-Li Alloys for Delamination Resistance Phase I,1/1/2010,12/31/2010,80005,37.0862472,-76.3808799,37.0359943,-76.4718754,Exploration Systems
NASA Johnson Space Center,Applied EM Inc,Conformal Space Suit Antenna Development for Enhanced EVA Communications and Wearable Computer Applications Phase I,1/1/2007,12/31/2007,99256,29.5593451,-95.089998,37.082552,-76.398363,Space Operations
NASA Johnson Space Center,Applied EM Inc,Conformal Space Suit Antenna Development for Enhanced EVA Communications and Wearable Computer Applications Phase II,1/1/2007,12/31/2007,599974,29.5593451,-95.089998,37.082552,-76.398363,Space Operations
NASA Glenn ReseNASA Ames Research Centerh Center,Analytical Mechanics Associates Inc,Desensitized Optimal Filtering and Sensor Fusion Tool Kit Phase I,1/1/2009,12/31/2009,99679,41.4161008,-81.858251,37.0543087,-76.4084898,Space Operations
NASA Glenn ReseNASA Ames Research Centerh Center,Analytical Mechanics Associates Inc,Desensitized Optimal Filtering and Sensor Fusion Tool Kit Phase II,1/1/2009,12/31/2009,599860,41.4161008,-81.858251,37.0543087,-76.4084898,Space Operations
NASA Armstrong Flight Research Center,Tao of Systems Integration Inc,Wide Range Flow and Heat Flux Sensors for In-Flight Flow Characterization Phase I,1/1/2009,12/31/2009,99968,34.9501884,-117.8877472,37.0830459,-76.4000987,Small Business Technology Transfer
NASA Armstrong Flight Research Center,Tao of Systems Integration Inc,Biomimetic Approach for Accurate Real-Time Aerodynamic Coefficients Phase I,1/1/2010,12/31/2010,100000,34.9501884,-117.8877472,37.0830459,-76.4000987,Aeronautics Rese NASA Ames Research Centerh
NASA Glenn ReseNASA Ames Research Centerh Center,Collier Rese NASA Ames Research Centerh  Development Corporation,Aircraft Structural Analysis Design Optimization and Manufacturing Tool Integration Phase I,1/1/2010,12/31/2010,99969,41.4161008,-81.858251,26.2818818,-81.7949729,Aeronautics Rese NASA Ames Research Centerh
NASA Johnson Space Center,Tao of Systems Integration Inc,High Frequency Measurements in Shock-Wave/Turbulent Boundary-Layer Interaction at Duplicated Flight Conditions Phase I,1/1/2010,12/31/2010,99262,29.5593451,-95.089998,37.0830459,-76.4000987,Aeronautics Rese NASA Ames Research Centerh
NASA Johnson Space Center,Tao of Systems Integration Inc,High Frequency Measurements in Shock-Wave/Turbulent Boundary-Layer Interaction at Duplicated Flight Conditions Phase II,1/1/2010,12/31/2010,750000,29.5593451,-95.089998,37.0830459,-76.4000987,Aeronautics Rese NASA Ames Research Centerh
NASA Armstrong Flight Research Center,Tao of Systems Integration Inc,Robust Aeroservoelastic Control Utilizing Physics-Based Aerodynamic Sensing Phase I,1/1/2010,12/31/2010,100000,34.9501884,-117.8877472,37.0830459,-76.4000987,Small Business Technology Transfer
NASA Armstrong Flight Research Center,Tao of Systems Integration Inc,Robust Aeroservoelastic Control Utilizing Physics-Based Aerodynamic Sensing Phase II,1/1/2010,12/31/2010,750000,34.9501884,-117.8877472,37.0830459,-76.4000987,Small Business Technology Transfer
NASA Glenn ReseNASA Ames Research Centerh Center,Analytical Mechanics Associates Inc,Parallelization of Sigma Point and Particle Filters Phase I,1/1/2011,12/31/2011,124963,41.4161008,-81.858251,37.0543087,-76.4084898,Space Operations
NASA Armstrong Flight Research Center,Tao of Systems Integration Inc,Vorticity State Estimation For Aeroelastic Control Phase I,1/1/2011,12/31/2011,125000,34.9501884,-117.8877472,37.0830459,-76.4000987,Small Business Technology Transfer
NASA Langley ReseNASA Ames Research Centerh Center,Coherent Applications Inc,AM-CW Integrated Path Differential Absorption Lidar Phase I,1/1/2012,12/31/2012,124993,37.0862472,-76.3808799,37.0900068,-76.3888241,Science
NASA Langley ReseNASA Ames Research Centerh Center,Aerospace Innovations LLC,Wake Vortex Lidar Monte Carlo Simulation and Visualization Tool Phase I,1/1/2008,12/31/2008,91000,37.0862472,-76.3808799,37.1521798,-76.4597738,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,AVID LLC,Coupled Viscous/Inviscid Analysis of Powered-Lift Airfoils and Wings Phase I,1/1/2010,12/31/2010,99949,37.0862472,-76.3808799,37.1858268,-76.4785689,Aeronautics Rese NASA Ames Research Centerh
NASA Glenn ReseNASA Ames Research Centerh Center,Luna Innovations Inc,Real-Time Micro-Miniature Dosimeter Phase II,1/1/2005,12/31/2005,592971.1,41.4161008,-81.858251,38.0372374,-78.4861101,Exploration Systems
NASA Langley ReseNASA Ames Research Centerh Center,Luna Innovations Inc,A Highly Integrated Multi-Parameter Distributed Fiber-Optic Instrumentation System Phase I,1/1/2005,12/31/2005,99969,37.0862472,-76.3808799,38.0372374,-78.4861101,Small Business Technology Transfer
NASA Langley ReseNASA Ames Research Centerh Center,Luna Innovations Inc,A Highly Integrated Multi-Parameter Distributed Fiber-Optic Instrumentation System Phase II,1/1/2005,12/31/2005,599999,37.0862472,-76.3808799,38.0372374,-78.4861101,Small Business Technology Transfer
NASA Langley ReseNASA Ames Research Centerh Center,Luna Innovations Inc,Embedded Structural Integrity Sensor Phase I,1/1/2006,12/31/2006,99980,37.0862472,-76.3808799,38.0372374,-78.4861101,Small Business Technology Transfer
NASA Marshall Space Flight Center,Luna Innovations Inc,Materials Characterization for Space Manufactured Components Phase I,1/1/2006,12/31/2006,99983,34.6458874,-86.6756394,38.0372374,-78.4861101,Small Business Technology Transfer
NASA Marshall Space Flight Center,Luna Innovations Inc,Post Process Characterization of Friction Stir Welded Components Phase II,1/1/2006,12/31/2006,599982,34.6458874,-86.6756394,38.0372374,-78.4861101,Small Business Technology Transfer
NASA Kennedy Space Center,Luna Innovations Inc,Self Healing Ultrahydrophobic Coatings for Corrosion Protection Phase I,1/1/2007,12/31/2007,99994.28,28.5728722,-80.6489808,38.0372374,-78.4861101,Space Operations
NASA Jet Propulsion Laboratory,Luna Innovations Inc,Ge Quantum Dot Infrared Imaging Camera Phase I,1/1/2007,12/31/2007,99958.04,34.2013081,-118.1713944,38.0372374,-78.4861101,Science
NASA Kennedy Space Center,Luna Innovations Inc,Self Healing Ultrahydrophobic Coatings for Corrosion Protection Phase II,1/1/2007,12/31/2007,599914,28.5728722,-80.6489808,38.0372374,-78.4861101,Space Operations
NASA Langley ReseNASA Ames Research Centerh Center,Luna Innovations Inc,All-Fiber-Optic Ultrasonic Health Management System Phase I,1/1/2008,12/31/2008,99997,37.0862472,-76.3808799,38.0372374,-78.4861101,Aeronautics Rese NASA Ames Research Centerh
NASA Glenn ReseNASA Ames Research Centerh Center,Luna Innovations Inc,Versatile Fiber Optic 6-Component Force Measurement System Phase I,1/1/2008,12/31/2008,99999,41.4161008,-81.858251,38.0372374,-78.4861101,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Luna Innovations Inc,Design Methodologies and to Combat Radiation Induced Corruption in FPGAs and SoCs Phase I,1/1/2008,12/31/2008,100000,37.0862472,-76.3808799,38.0372374,-78.4861101,Exploration Systems
NASA Langley ReseNASA Ames Research Centerh Center,Luna Innovations Inc,Versatile Fiber Optic 6-Component Force Measurement System Phase II,1/1/2008,12/31/2008,599995,37.0862472,-76.3808799,38.0372374,-78.4861101,Aeronautics Rese NASA Ames Research Centerh
NASA Glenn ReseNASA Ames Research Centerh Center,Luna Innovations Inc,High-Speed Neutron and Gamma Flux Sensor for Monitoring Surface Nuclear Reactors Phase I,1/1/2009,12/31/2009,99991,41.4161008,-81.858251,38.0372374,-78.4861101,Exploration Systems
NASA Glenn ReseNASA Ames Research Centerh Center,Luna Innovations Inc,High-Speed Neutron and Gamma Flux Sensor for Monitoring Surface Nuclear Reactors Phase II,1/1/2009,12/31/2009,599999,41.4161008,-81.858251,38.0372374,-78.4861101,Exploration Systems
NASA Langley ReseNASA Ames Research Centerh Center,Luna Innovations Inc,Distributed Force and Moment Measurement System Phase I,1/1/2010,12/31/2010,99996,37.0862472,-76.3808799,38.0372374,-78.4861101,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Luna Innovations Inc,Charge Dissipating Transparent Conformal Coatings for Spacecraft Electronics Phase I,1/1/2010,12/31/2010,99997,37.0862472,-76.3808799,38.0372374,-78.4861101,Small Business Technology Transfer
NASA Jet Propulsion Laboratory,Luna Innovations Inc,Graphene Nanocomposite Cathode for Advanced Space Battery Phase I,1/1/2011,12/31/2011,125000,34.2013081,-118.1713944,38.0372374,-78.4861101,Exploration Systems
NASA Armstrong Flight Research Center,Luna Innovations Inc,Embedded Fiber Optic Shape Sensing for Aeroelastic Wing Components Phase I,1/1/2011,12/31/2011,124997,34.9501884,-117.8877472,38.0372374,-78.4861101,Small Business Technology Transfer
NASA Jet Propulsion Laboratory,Luna Innovations Inc,Fiber Optic Shape Sensing for Tethered Marsupial Rovers Phase I,1/1/2012,12/31/2012,124999,34.2013081,-118.1713944,38.0372374,-78.4861101,Science
NASA Langley ReseNASA Ames Research Centerh Center,Nanosonic Inc,Lightweight Metal RubberTM Sensors and Interconnects Phase II,1/1/2005,12/31/2005,600000,37.0862472,-76.3808799,37.3159462,-80.5825203,Aeronautics Rese NASA Ames Research Centerh
NASA Johnson Space Center,Nanosonic Inc,Multifunctional Nanostructured Metal Rubber Protective Films for Space Exploration Phase II,1/1/2005,12/31/2005,600000,29.5593451,-95.089998,37.3159462,-80.5825203,Exploration Systems
NASA Glenn ReseNASA Ames Research Centerh Center,Nanosonic Inc,Ultra-Lightweight High Efficiency Nanostructured Materials and Coatings for Deep Space Mission Environments Phase II,1/1/2006,12/31/2006,600000,41.4161008,-81.858251,37.3159462,-80.5825203,Science
NASA Johnson Space Center,Nanosonic Inc,Lightweight Wearable Metal Rubber-Textile Sensor for In-Situ Lunar Autonomous Health Monitoring Phase II,1/1/2006,12/31/2006,600000,29.5593451,-95.089998,37.3159462,-80.5825203,Exploration Systems
NASA Langley ReseNASA Ames Research Centerh Center,Phoenix Integration,Multi-Disciplinary Multi-Fidelity Design Environment Phase II,1/1/2006,12/31/2006,598669,37.0862472,-76.3808799,42.4834849,-83.467115,Aeronautics Rese NASA Ames Research Centerh
NASA Ames Research Center,Nanosonic Inc,Multifunctional Erosion Resistant Icephobic Appliqu Phase I,1/1/2007,12/31/2007,100000,37.4088657,-122.064426,37.3159462,-80.5825203,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,AeroSoft Inc,A Multi-Physics CFD Toolkit for Reentry Flows Phase I,1/1/2007,12/31/2007,99466,37.0862472,-76.3808799,37.200562,-80.409619,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Nanosonic Inc,Multifunctional Erosion Resistant Icephobic Appliques for Rotorblades Phase II,1/1/2007,12/31/2007,600000,37.0862472,-76.3808799,37.3159462,-80.5825203,Aeronautics Rese NASA Ames Research Centerh
NASA Goddard Space Flight Center,Nanosonic Inc,Novel Ultralow-Weight Metal Rubber Sensor System for Ultra Long-Duration Scientific Balloons Phase I,1/1/2008,12/31/2008,100000,38.99495,-76.852344,37.3159462,-80.5825203,Science
NASA Goddard Space Flight Center,Aeroprobe Corporation,A Fast-Response Atmospheric Turbulence (FRAT) Probe with Gas-Sampling Ducts Phase I,1/1/2008,12/31/2008,99637.47,38.99495,-76.852344,37.1189324,-80.3760731,Science
NASA Langley ReseNASA Ames Research Centerh Center,Nanosonic Inc,Hydrophobic Polymers with Adherend Complexing Sidechains as Durable Aerospace Adhesives Phase I,1/1/2008,12/31/2008,100000,37.0862472,-76.3808799,37.3159462,-80.5825203,Aeronautics Rese NASA Ames Research Centerh
NASA Ames Research Center,Phoenix Integration,Software Environment for Mission Design Simulation and Engineering Data Management Phase I,1/1/2008,12/31/2008,99756,37.4088657,-122.064426,42.4834849,-83.467115,Science
NASA Langley ReseNASA Ames Research Centerh Center,AVEC Inc,Sonic Boom Vibro-Acoustic Simulations using Multiple Point Sources Phase I,1/1/2008,12/31/2008,97316,37.0862472,-76.3808799,37.2520822,-80.41223,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Nanosonic Inc,Metal Rubber Sensor Appliqu?s for Rotor Blade Air Phase I,1/1/2008,12/31/2008,100000,37.0862472,-76.3808799,37.3159462,-80.5825203,Aeronautics Rese NASA Ames Research Centerh
NASA Goddard Space Flight Center,Aeroprobe Corporation,A Fast-Response Atmospheric Turbulence (FRAT) Probe with Gas-Sampling Ducts Phase II,1/1/2008,12/31/2008,139673,38.99495,-76.852344,37.1189324,-80.3760731,Science
NASA Langley ReseNASA Ames Research Centerh Center,Nanosonic Inc,Hydrophobic Polymers with Adherend Complexing Sidechains as Durable Aerospace Adhesives Phase II,1/1/2008,12/31/2008,600000,37.0862472,-76.3808799,37.3159462,-80.5825203,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Nanosonic Inc,Metal Rubber Sensor Appliqu Phase II,1/1/2008,12/31/2008,600000,37.0862472,-76.3808799,37.3159462,-80.5825203,Aeronautics Rese NASA Ames Research Centerh
NASA Armstrong Flight Research Center,Nanosonic Inc,Metal Rubber^TM Sensors for Skin Friction Measurements Phase I,1/1/2008,12/31/2008,100000,34.9501884,-117.8877472,37.3159462,-80.5825203,Small Business Technology Transfer
NASA Glenn ReseNASA Ames Research Centerh Center,MicroXact Inc,Temperature Sensing Solution for Cryogenic Space Engines Phase I,1/1/2009,12/31/2009,99504,41.4161008,-81.858251,37.1477087,-80.5440245,Exploration Systems
NASA Johnson Space Center,Prime Photonics LC,Low-Power Ultra-Wideband Radio and Radar Chip Phase I,1/1/2009,12/31/2009,99974,29.5593451,-95.089998,37.2193,-80.4035,Space Operations
NASA Glenn ReseNASA Ames Research Centerh Center,Nanosonic Inc,Radiation Resistant Reconfigurable Shape Memory Metal Rubber Space Arrays Phase I,1/1/2009,12/31/2009,100000,41.4161008,-81.858251,37.3159462,-80.5825203,Small Business Technology Transfer
NASA Johnson Space Center,Nanosonic Inc,Self Assembled Carbon Nanotube Enhanced Ultracapacitors Phase I,1/1/2009,12/31/2009,100000,29.5593451,-95.089998,37.3159462,-80.5825203,Small Business Technology Transfer
NASA Goddard Space Flight Center,Harmonia Holdings Group LLC,Software Engineering Tools for Scientific Models Phase I,1/1/2010,12/31/2010,99984,38.99495,-76.852344,37.199804,-80.410046,Science
NASA Langley ReseNASA Ames Research Centerh Center,Phoenix Integration,Analysis and Design Environment for Large Scale System Models and Collaborative Model Development Phase I,1/1/2010,12/31/2010,99644,37.0862472,-76.3808799,42.4834849,-83.467115,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Phoenix Integration,Analysis and Design Environment for Large Scale System Models and Collaborative Model Development Phase II,1/1/2010,12/31/2010,749943,37.0862472,-76.3808799,42.4834849,-83.467115,Aeronautics Rese NASA Ames Research Centerh
NASA Goddard Space Flight Center,Prime Photonics LC,Bulk metallic glass for low noise fluxgate Phase I,1/1/2011,12/31/2011,124993,38.99495,-76.852344,37.2193,-80.4035,Science
NASA Goddard Space Flight Center,Prime Photonics LC,Bulk Metallic Glass for Low Noise Fluxgate Phase II,1/1/2011,12/31/2011,699923,38.99495,-76.852344,37.2193,-80.4035,Science
NASA Armstrong Flight Research Center,Prime Photonics LC,Energy Harvesting Wireless Strain Networks Phase I,1/1/2011,12/31/2011,124968,34.9501884,-117.8877472,37.2193,-80.4035,Small Business Technology Transfer
NASA Marshall Space Flight Center,Prime Photonics LC,Self-Powered Magnetothermal Fluid Pump Phase I,1/1/2012,12/31/2012,122816,34.6458874,-86.6756394,37.2193,-80.4035,Human Exploration and Operations
NASA Jet Propulsion Laboratory,Phoenix Integration,Integrated Visualization Environment for Science Mission Modeling Phase I,1/1/2012,12/31/2012,124740,34.2013081,-118.1713944,42.4834849,-83.467115,Science
NASA Langley ReseNASA Ames Research Centerh Center,MicroXact Inc,Ultraefficient Themoelectric Devices Phase I,1/1/2008,12/31/2008,98181,37.0862472,-76.3808799,37.1477087,-80.5440245,Small Business Technology Transfer
NASA Langley ReseNASA Ames Research Centerh Center,MicroXact Inc,Ultraefficient Themoelectric Devices Phase II,1/1/2008,12/31/2008,599246,37.0862472,-76.3808799,37.1477087,-80.5440245,Small Business Technology Transfer
NASA Langley ReseNASA Ames Research Centerh Center,International Scientific Technologies Inc,Multifunctional Polymers Incorporating High-Z Neutron-Capture Nanoparticles Phase II,1/1/2006,12/31/2006,600000,37.0862472,-76.3808799,25.8138563,-80.314432,Exploration Systems
NASA Langley ReseNASA Ames Research Centerh Center,International Scientific Technologies Inc,Hydrogen-Rich Multifunctional Polymeric Nanocomposites for Radiation Shielding Phase I,1/1/2007,12/31/2007,100000,37.0862472,-76.3808799,25.8138563,-80.314432,Exploration Systems
NASA Langley ReseNASA Ames Research Centerh Center,International Scientific Technologies Inc,Hydrogen-Rich Multifunctional Polymeric Nanocomposites for Radiation Shielding Phase II,1/1/2007,12/31/2007,600000,37.0862472,-76.3808799,25.8138563,-80.314432,Exploration Systems
NASA Langley ReseNASA Ames Research Centerh Center,International Scientific Technologies Inc,Multilayer Polymeric Shielding to Protect Humans from Galactic Cosmic Radiation Phase I,1/1/2009,12/31/2009,100000,37.0862472,-76.3808799,25.8138563,-80.314432,Exploration Systems
NASA Langley ReseNASA Ames Research Centerh Center,International Scientific Technologies Inc,Multilayer Polymeric Shielding to Protect Humans from Galactic Cosmic Radiation Phase II,1/1/2009,12/31/2009,600000,37.0862472,-76.3808799,25.8138563,-80.314432,Exploration Systems
NASA Langley ReseNASA Ames Research Centerh Center,International Scientific Technologies Inc,Polyimide Nanocomposite Circuit Board Materials to Mitigate Internal Electrostatic Discharge Phase I,1/1/2010,12/31/2010,100000,37.0862472,-76.3808799,25.8138563,-80.314432,Small Business Technology Transfer
NASA Langley ReseNASA Ames Research Centerh Center,International Scientific Technologies Inc,Space Station Validation of Advanced Radiation-Shielding Polymeric Materials Phase I,1/1/2011,12/31/2011,125000,37.0862472,-76.3808799,25.8138563,-80.314432,Exploration Systems
NASA Stennis Space Center,International Scientific Technologies Inc,Polyoxometalate and Zirconium-Phosphate Conversion Coating for Steel Piping Phase I,1/1/2011,12/31/2011,124999,30.3604373,-89.6023025,25.8138563,-80.314432,Space Operations
NASA Langley ReseNASA Ames Research Centerh Center,International Scientific Technologies Inc,Space Station Validation of Advanced Radiation-Shielding Polymeric Materials Phase II,1/1/2011,12/31/2011,699995,37.0862472,-76.3808799,25.8138563,-80.314432,Exploration Systems
NASA Stennis Space Center,International Scientific Technologies Inc,Polyoxometalate and Zirconium-Phosphate Conversion Coating for Steel Piping Phase II,1/1/2011,12/31/2011,699997,30.3604373,-89.6023025,25.8138563,-80.314432,Space Operations
NASA Goddard Space Flight Center,Nanosonic Inc,Low-Weight Durable and Low-Cost Metal Rubber Sensor System for Ultra Long Duration Scientific Balloons Phase I,1/1/2010,12/31/2010,100000,38.99495,-76.852344,37.3159462,-80.5825203,Science
NASA Glenn ReseNASA Ames Research Centerh Center,Nanosonic Inc,Lightweight Metal Rubber Wire and Cable for Space Power Systems Phase I,1/1/2010,12/31/2010,100000,41.4161008,-81.858251,37.3159462,-80.5825203,Small Business Technology Transfer
NASA Johnson Space Center,Nanosonic Inc,Lightweight Radiation Resistant Low Tg Thoraeus Rubber Inflatable Space Habitats  Phase I,1/1/2010,12/31/2010,100000,29.5593451,-95.089998,37.3159462,-80.5825203,Small Business Technology Transfer
NASA Ames Research Center,Nanosonic Inc,Advanced Metal Rubber Sensors for Hypersonic Decelerator Entry Systems Phase I,1/1/2011,12/31/2011,125000,37.4088657,-122.064426,37.3159462,-80.5825203,Exploration Systems
NASA Jet Propulsion Laboratory,FMW Composite Systems Inc,Titanium Matrix Composite Pressure Vessel Phase II,1/1/2006,12/31/2006,599993,34.2013081,-118.1713944,39.2986743,-80.2194096,Science
NASA Marshall Space Flight Center,3TEX Inc,Gradient Interphase 3-D Fiber  NASA Ames Research Centerhitecture CMC&#039;s Phase I,1/1/2005,12/31/2005,94667,34.6458874,-86.6756394,35.36146,-81.946019,Small Business Technology Transfer
NASA Johnson Space Center,Horizon Performance,Behavior Tracking Software Enhancement and Integration of a Feedback Module Phase I,1/1/2008,12/31/2008,99366.75,29.5593451,-95.089998,35.787132,-78.6467443,Exploration Systems
NASA Johnson Space Center,Horizon Performance,Behavior Tracking Software Enhancement and Integration of a Feedback Module Phase II,1/1/2008,12/31/2008,584372,29.5593451,-95.089998,35.787132,-78.6467443,Exploration Systems
NASA Johnson Space Center,Bennett Aerospace LLC,Miniaturized Digital EVA Radio Phase I,1/1/2009,12/31/2009,100000,29.5593451,-95.089998,35.7801656,-78.6478531,Space Operations
NASA Jet Propulsion Laboratory,ATI Industrial Automation Inc,Six-Axis Force-Torque Transducer for Mars 2018 Mission Phase I,1/1/2011,12/31/2011,124895,34.2013081,-118.1713944,35.714975,-78.8254492,Science
NASA Goddard Space Flight Center,Nightsky Systems Inc,Reaction Wheel Disturbance Model Extraction Software Phase II,1/1/2006,12/31/2006,259200,38.99495,-76.852344,25.961668,-80.327223,Science
NASA Jet Propulsion Laboratory,Nitronex Corporation,X-Band GaN Power Amplifiers for Long Range Space RF Telecommunications Phase I,1/1/2011,12/31/2011,124918,34.2013081,-118.1713944,35.899478,-78.842384,Space Operations
NASA Jet Propulsion Laboratory,Nitronex Corporation,X-Band GaN Power Amplifiers for Long Range Space RF Telecommunications Phase II,1/1/2011,12/31/2011,698047,34.2013081,-118.1713944,35.899478,-78.842384,Space Operations
NASA Jet Propulsion Laboratory,Scribner Associates Incorporated,High Measurement Channel Density Sensor Array Impedance Analyzer for Planetary Exploration Phase II,1/1/2006,12/31/2006,599953.4,34.2013081,-118.1713944,35.1746603,-79.3890539,Science
NASA Stennis Space Center,Blue Ridge Rese NASA Ames Research Centerh and Consulting,System for Acquisition and Analysis of Energy-Based Acoustic Data for Rocket Noise Phase I,1/1/2009,12/31/2009,99683,30.3604373,-89.6023025,51.1394387,-114.2648426,Space Operations
NASA Stennis Space Center,Blue Ridge Rese NASA Ames Research Centerh and Consulting,Energy-Based Acoustic Measurement System for Rocket Noise Phase II,1/1/2009,12/31/2009,599939,30.3604373,-89.6023025,51.1394387,-114.2648426,Space Operations
NASA Langley ReseNASA Ames Research Centerh Center,Sensor Electronic Technology Inc,FIR Detectors/Cameras Based on GaN and Si Field-Effect Devices Phase I,1/1/2008,12/31/2008,99980,37.0862472,-76.3808799,33.956905,-80.9511933,Science
NASA Johnson Space Center,SA Technologies Inc,Crew Autonomy Measures and Models (CAMM) Phase I,1/1/2009,12/31/2009,99992,29.5593451,-95.089998,37.4063062,-121.9764933,Exploration Systems
NASA Glenn ReseNASA Ames Research Centerh Center,Wang Electro-Opto Corporation,Smart Multifunction Antenna for Lunar/Planetary Surface Network Phase II,1/1/2006,12/31/2006,598837.3,41.4161008,-81.858251,33.9210271,-84.4951789,Space Operations
NASA Langley ReseNASA Ames Research Centerh Center,Numerical Technology Company LLC,Innovative Tools for Structural Diagnostics of Rotorcraft Fatigue Critical Composite Parts Phase I,1/1/2010,12/31/2010,99858,37.0862472,-76.3808799,41.8027923,-88.1345362,Aeronautics Rese NASA Ames Research Centerh
NASA Langley ReseNASA Ames Research Centerh Center,Intech Software Solutions Inc,Advanced Turbulence Modeling for Unsteady and Stalled Flows Phase I,1/1/2007,12/31/2007,99999,37.0862472,-76.3808799,40.3265895,-79.5446017,Aeronautics Rese NASA Ames Research Centerh
NASA Armstrong Flight Research Center,Aerotonomy Inc,Implementation of Extreme STOL Capability in Cruise Efficient Aircraft Phase I,1/1/2006,12/31/2006,99984.59,34.9501884,-117.8877472,34.0054972,-84.5966369,Small Business Technology Transfer
NASA Armstrong Flight Research Center,Aerotonomy Inc,Implementation of Extreme STOL Capability in Cruise Efficient Aircraft Phase II,1/1/2006,12/31/2006,599999.8,34.9501884,-117.8877472,34.0054972,-84.5966369,Small Business Technology Transfer
